wavenumber_cm-1,angle_deg,third_beam_ratio_percent
3159.311,10.0,1.4500578137776556e-08
3159.793,10.0,1.4482252503278222e-08
3160.275,10.0,1.4463953044811957e-08
3160.757,10.0,1.4445679720619505e-08
3161.239,10.0,1.442743248902216e-08
3161.721,10.0,1.4409211308411977e-08
3162.203,10.0,1.4391016137259788e-08
3162.686,10.0,1.4372809265627265e-08
3163.167,10.0,1.4354703657556463e-08
3163.65,10.0,1.4336548705235308e-08
3164.132,10.0,1.4318457211615938e-08
3164.614,10.0,1.430039152079556e-08
3165.096,10.0,1.4282351591681421e-08
3165.578,10.0,1.4264337383248365e-08
3166.06,10.0,1.4246348854547005e-08
3166.542,10.0,1.422838596469734e-08
3167.024,10.0,1.4210448672892949e-08
3167.507,10.0,1.4192499803661356e-08
3167.989,10.0,1.4174613638707896e-08
3168.471,10.0,1.4156752949726733e-08
3168.953,10.0,1.4138917696195194e-08
3169.435,10.0,1.4121107837662186e-08
3169.917,10.0,1.410332333375326e-08
3170.399,10.0,1.4085564144158947e-08
3170.881,10.0,1.4067830228643726e-08
3171.364,10.0,1.4050084833241809e-08
3171.846,10.0,1.4032401397686804e-08
3172.328,10.0,1.401474311584185e-08
3172.81,10.0,1.3997109947755893e-08
3173.292,10.0,1.3979501853542688e-08
3173.774,10.0,1.3961918793389654e-08
3174.256,10.0,1.3944360727550057e-08
3174.738,10.0,1.3926827616352491e-08
3175.22,10.0,1.3909319420192268e-08
3175.703,10.0,1.3891799852915675e-08
3176.185,10.0,1.387434141977868e-08
3176.667,10.0,1.3856907783202683e-08
3177.149,10.0,1.3839498903855252e-08
3177.631,10.0,1.3822114742479769e-08
3178.113,10.0,1.3804755259890148e-08
3178.595,10.0,1.3787420416960566e-08
3179.077,10.0,1.3770110174642417e-08
3179.56,10.0,1.3752788657047669e-08
3180.042,10.0,1.3735527549904196e-08
3180.524,10.0,1.3718290926543381e-08
3181.006,10.0,1.370107874818977e-08
3181.488,10.0,1.3683890976126802e-08
3181.97,10.0,1.3666727571716248e-08
3182.452,10.0,1.3649588496378556e-08
3182.934,10.0,1.3632473711607873e-08
3183.417,10.0,1.3615347746608378e-08
3183.899,10.0,1.3598281477910116e-08
3184.381,10.0,1.3581239384580605e-08
3184.863,10.0,1.3564221428374374e-08
3185.345,10.0,1.354722757112479e-08
3185.827,10.0,1.3530257774723533e-08
3186.309,10.0,1.3513312001132774e-08
3186.791,10.0,1.349639021237886e-08
3187.273,10.0,1.3479492370556682e-08
3187.756,10.0,1.3462583454492696e-08
3188.238,10.0,1.3445733442564806e-08
3188.72,10.0,1.3428907264169252e-08
3189.202,10.0,1.3412104881661768e-08
3189.684,10.0,1.3395326257468755e-08
3190.166,10.0,1.3378571354079997e-08
3190.648,10.0,1.3361840134048024e-08
3191.13,10.0,1.3345132559994453e-08
3191.613,10.0,1.3328414005084244e-08
3192.094,10.0,1.3311788200629297e-08
3192.577,10.0,1.3295116849014658e-08
3193.059,10.0,1.3278503535093602e-08
3193.541,10.0,1.3261913681149416e-08
3194.023,10.0,1.3245347250193088e-08
3194.505,10.0,1.322880420530125e-08
3194.987,10.0,1.3212284509612784e-08
3195.469,10.0,1.3195788126328049e-08
3195.951,10.0,1.3179315018716609e-08
3196.434,10.0,1.3162831045883754e-08
3196.916,10.0,1.3146404427774524e-08
3197.398,10.0,1.3130000975446668e-08
3197.88,10.0,1.3113620652423614e-08
3198.362,10.0,1.3097263422291357e-08
3198.844,10.0,1.3080929248698939e-08
3199.326,10.0,1.306461809535707e-08
3199.808,10.0,1.3048329926044063e-08
3200.291,10.0,1.3032030983155617e-08
3200.773,10.0,1.3015788720977811e-08
3201.255,10.0,1.2999569334455764e-08
3201.737,10.0,1.29833727876211e-08
3202.219,10.0,1.2967199044562182e-08
3202.701,10.0,1.2951048069431704e-08
3203.183,10.0,1.2934919826443828e-08
3203.665,10.0,1.2918814279874161e-08
3204.147,10.0,1.2902731394062744e-08
3204.63,10.0,1.2886637836861513e-08
3205.112,10.0,1.2870600212660684e-08
3205.594,10.0,1.2854585142532201e-08
3206.076,10.0,1.2838592591060842e-08
3206.558,10.0,1.2822622522895293e-08
3207.04,10.0,1.2806674902745661e-08
3207.522,10.0,1.279074969537958e-08
3208.004,10.0,1.2774846865630632e-08
3208.487,10.0,1.2758933454520939e-08
3208.969,10.0,1.2743075320984604e-08
3209.451,10.0,1.272723945985271e-08
3209.933,10.0,1.2711425836195945e-08
3210.415,10.0,1.2695634415154186e-08
3210.897,10.0,1.2679865161921477e-08
3211.379,10.0,1.2664118041749297e-08
3211.861,10.0,1.264839301996081e-08
3212.344,10.0,1.2632657506086818e-08
3212.826,10.0,1.2616976622914404e-08
3213.308,10.0,1.2601317734359814e-08
3213.79,10.0,1.2585680805979199e-08
3214.272,10.0,1.2570065803387514e-08
3214.754,10.0,1.255447269226056e-08
3215.236,10.0,1.2538901438332263e-08
3215.718,10.0,1.2523352007396865e-08
3216.2,10.0,1.2507824365306072e-08
3216.683,10.0,1.2492286330674564e-08
3217.165,10.0,1.2476802209098703e-08
3217.647,10.0,1.2461339774212258e-08
3218.129,10.0,1.2445898992103299e-08
3218.611,10.0,1.243047982891712e-08
3219.093,10.0,1.2415082250863396e-08
3219.575,10.0,1.2399706224201964e-08
3220.057,10.0,1.2384351715259858e-08
3220.54,10.0,1.2368986901467275e-08
3221.021,10.0,1.2353707116104916e-08
3221.504,10.0,1.2338385258750288e-08
3221.986,10.0,1.2323116529392352e-08
3222.468,10.0,1.230786915016586e-08
3222.95,10.0,1.2292643087740136e-08
3223.432,10.0,1.2277438308844164e-08
3223.914,10.0,1.2262254780262358e-08
3224.396,10.0,1.2247092468834702e-08
3224.878,10.0,1.223195134146416e-08
3225.361,10.0,1.2216800017824632e-08
3225.843,10.0,1.220170120327144e-08
3226.325,10.0,1.218662347374654e-08
3226.807,10.0,1.2171566796376531e-08
3227.289,10.0,1.2156531138345404e-08
3227.771,10.0,1.2141516466896707e-08
3228.253,10.0,1.2126522749325281e-08
3228.735,10.0,1.2111549952983142e-08
3229.218,10.0,1.2096567046415655e-08
3229.7,10.0,1.2081636038054914e-08
3230.182,10.0,1.2066725853253099e-08
3230.664,10.0,1.2051836459592297e-08
3231.146,10.0,1.2036967824698781e-08
3231.628,10.0,1.2022119916269094e-08
3232.11,10.0,1.200729270204254e-08
3232.592,10.0,1.1992486149821793e-08
3233.074,10.0,1.1977700227464053e-08
3233.557,10.0,1.1962904290812523e-08
3234.039,10.0,1.1948159574598001e-08
3234.521,10.0,1.1933435392078599e-08
3235.003,10.0,1.1918731711328761e-08
3235.485,10.0,1.1904048500478348e-08
3235.967,10.0,1.1889385727716674e-08
3236.449,10.0,1.1874743361280607e-08
3236.931,10.0,1.1860121369467303e-08
3237.414,10.0,1.1845489447874013e-08
3237.896,10.0,1.1830908152515852e-08
3238.378,10.0,1.1816347136927653e-08
3238.86,10.0,1.180180636962012e-08
3239.342,10.0,1.1787285819160683e-08
3239.824,10.0,1.177278545417009e-08
3240.306,10.0,1.1758305243321763e-08
3240.788,10.0,1.1743845155342581e-08
3241.271,10.0,1.172937522138328e-08
3241.753,10.0,1.1714955327131857e-08
3242.235,10.0,1.1700555462193213e-08
3242.717,10.0,1.1686175595507745e-08
3243.199,10.0,1.167181569607105e-08
3243.681,10.0,1.1657475732931489e-08
3244.163,10.0,1.1643155675192272e-08
3244.645,10.0,1.1628855492005853e-08
3245.127,10.0,1.161457515257998e-08
3245.61,10.0,1.1600285060594372e-08
3246.092,10.0,1.1586044357532357e-08
3246.574,10.0,1.1571823406107079e-08
3247.056,10.0,1.1557622175733196e-08
3247.538,10.0,1.1543440635882636e-08
3248.02,10.0,1.1529278756076656e-08
3248.502,10.0,1.1515136505890346e-08
3248.984,10.0,1.150101385495122e-08
3249.467,10.0,1.148688153375051e-08
3249.948,10.0,1.147282722957506e-08
3250.431,10.0,1.1458734036413956e-08
3250.913,10.0,1.144468952014181e-08
3251.395,10.0,1.1430664451961692e-08
3251.877,10.0,1.1416658801813078e-08
3252.359,10.0,1.1402672539682327e-08
3252.841,10.0,1.1388705635609903e-08
3253.323,10.0,1.1374758059687184e-08
3253.805,10.0,1.1360829782054668e-08
3254.288,10.0,1.1346891936047602e-08
3254.77,10.0,1.1333002205508782e-08
3255.252,10.0,1.1319131683930115e-08
3255.734,10.0,1.1305280341655493e-08
3256.216,10.0,1.1291448149082228e-08
3256.698,10.0,1.1277635076655763e-08
3257.18,10.0,1.1263841094873669e-08
3257.662,10.0,1.1250066174283791e-08
3258.145,10.0,1.1236281766056418e-08
3258.627,10.0,1.1222544919082305e-08
3259.109,10.0,1.1208827045182341e-08
3259.591,10.0,1.1195128115102429e-08
3260.073,10.0,1.118144809964015e-08
3260.555,10.0,1.1167786969641647e-08
3261.037,10.0,1.115414469600488e-08
3261.519,10.0,1.114052124967627e-08
3262.001,10.0,1.1126916601649728e-08
3262.484,10.0,1.1113302555994717e-08
3262.966,10.0,1.1099735456612873e-08
3263.448,10.0,1.1086187068758294e-08
3263.93,10.0,1.1072657363623557e-08
3264.412,10.0,1.1059146312452728e-08
3264.894,10.0,1.1045653886533659e-08
3265.376,10.0,1.1032180057208242e-08
3265.858,10.0,1.1018724795865124e-08
3266.341,10.0,1.1005260216175529e-08
3266.823,10.0,1.0991842043530086e-08
3267.305,10.0,1.0978442353265015e-08
3267.787,10.0,1.0965061116961122e-08
3268.269,10.0,1.0951698306250417e-08
3268.751,10.0,1.0938353892812934e-08
3269.233,10.0,1.0925027848375015e-08
3269.715,10.0,1.091172014471227e-08
3270.198,10.0,1.0898403201313785e-08
3270.68,10.0,1.08851321326245e-08
3271.162,10.0,1.0871879320264242e-08
3271.644,10.0,1.0858644736202786e-08
3272.126,10.0,1.0845428352450854e-08
3272.608,10.0,1.0832230141071292e-08
3273.09,10.0,1.0819050074174493e-08
3273.572,10.0,1.0805888123915907e-08
3274.054,10.0,1.0792744262499038e-08
3274.537,10.0,1.0779591248978855e-08
3275.019,10.0,1.0766483519429275e-08
3275.501,10.0,1.0753393795558262e-08
3275.983,10.0,1.0740322049756976e-08
3276.465,10.0,1.0727268254462988e-08
3276.947,10.0,1.0714232382163654e-08
3277.429,10.0,1.0701214405388825e-08
3277.911,10.0,1.0688214296717211e-08
3278.394,10.0,1.0675205113135342e-08
3278.875,10.0,1.0662267574232524e-08
3279.358,10.0,1.064929406396934e-08
3279.84,10.0,1.0636365191240173e-08
3280.322,10.0,1.0623454050144558e-08
3280.804,10.0,1.061056061354111e-08
3281.286,10.0,1.0597684854328975e-08
3281.768,10.0,1.0584826745456133e-08
3282.25,10.0,1.0571986259915116e-08
3282.732,10.0,1.0559163370746453e-08
3283.215,10.0,1.0546331502225952e-08
3283.697,10.0,1.0533543761469588e-08
3284.179,10.0,1.052077353641782e-08
3284.661,10.0,1.0508020800294922e-08
3285.143,10.0,1.0495285526364836e-08
3285.625,10.0,1.0482567687940919e-08
3286.107,10.0,1.0469867258378473e-08
3286.589,10.0,1.0457184211080086e-08
3287.072,10.0,1.0444492260146075e-08
3287.554,10.0,1.043184393368182e-08
3288.036,10.0,1.0419212909900611e-08
3288.518,10.0,1.0406599162382651e-08
3289.0,10.0,1.039400266475124e-08
3289.482,10.0,1.0381423390678409e-08
3289.964,10.0,1.0368861313879507e-08
3290.446,10.0,1.0356316408109102e-08
3290.928,10.0,1.0343788647172885e-08
3291.411,10.0,1.0331252067004325e-08
3291.893,10.0,1.0318758552756192e-08
3292.375,10.0,1.0306282104958657e-08
3292.857,10.0,1.0293822697595031e-08
3293.339,10.0,1.0281380304686519e-08
3293.821,10.0,1.0268954900298963e-08
3294.303,10.0,1.0256546458543986e-08
3294.785,10.0,1.0244154953574005e-08
3295.268,10.0,1.0231754703717755e-08
3295.75,10.0,1.0219397029961494e-08
3296.232,10.0,1.0207056215661515e-08
3296.714,10.0,1.0194732235144205e-08
3297.196,10.0,1.018242506278274e-08
3297.678,10.0,1.0170134672990256e-08
3298.16,10.0,1.0157861040221243e-08
3298.642,10.0,1.0145604138979667e-08
3299.125,10.0,1.013333856655927e-08
3299.607,10.0,1.0121115086620675e-08
2500.257,15.0,1.0324797231206274e-07
2500.739,15.0,1.0307873571433617e-07
2501.221,15.0,1.0290981391284464e-07
2501.703,15.0,1.0274120625120308e-07
2502.186,15.0,1.0257256324194168e-07
2502.668,15.0,1.0240458254534043e-07
2503.15,15.0,1.0223691402722994e-07
2503.632,15.0,1.0206955703729867e-07
2504.114,15.0,1.019025109267375e-07
2504.596,15.0,1.0173577504823525e-07
2505.078,15.0,1.0156934875596626e-07
2505.56,15.0,1.0140323140562009e-07
2506.042,15.0,1.0123742235434865e-07
2506.525,15.0,1.0107157791628114e-07
2507.007,15.0,1.0090638417689034e-07
2507.489,15.0,1.0074149681563403e-07
2507.971,15.0,1.0057691519559761e-07
2508.453,15.0,1.0041263868132776e-07
2508.935,15.0,1.0024866663884082e-07
2509.417,15.0,1.0008499843561196e-07
2509.899,15.0,9.99216334405834e-08
2510.382,15.0,9.975823303446456e-08
2510.864,15.0,9.959547319424662e-08
2511.346,15.0,9.943301467644672e-08
2511.828,15.0,9.927085685579031e-08
2512.31,15.0,9.910899910846708e-08
2512.792,15.0,9.894744081207214e-08
2513.274,15.0,9.87861813456563e-08
2513.756,15.0,9.862522008967637e-08
2514.239,15.0,9.846422340786554e-08
2514.721,15.0,9.830385733538619e-08
2515.203,15.0,9.81437876220316e-08
2515.685,15.0,9.798401365395445e-08
2516.167,15.0,9.782453481871495e-08
2516.649,15.0,9.76653505052809e-08
2517.131,15.0,9.750646010403384e-08
2517.613,15.0,9.73478630067416e-08
2518.095,15.0,9.718955860658799e-08
2518.578,15.0,9.703121877497399e-08
2519.06,15.0,9.687349855828375e-08
2519.542,15.0,9.671606922533181e-08
2520.024,15.0,9.655893017484209e-08
2520.506,15.0,9.640208080693142e-08
2520.988,15.0,9.624552052307395e-08
2521.47,15.0,9.608924872610974e-08
2521.952,15.0,9.593326482027062e-08
2522.435,15.0,9.577724548736238e-08
2522.917,15.0,9.562183617610524e-08
2523.399,15.0,9.546671297558117e-08
2523.881,15.0,9.531187529545439e-08
2524.363,15.0,9.515732254674729e-08
2524.845,15.0,9.500305414181685e-08
2525.327,15.0,9.484906949437956e-08
2525.809,15.0,9.469536801947133e-08
2526.292,15.0,9.454163113039085e-08
2526.773,15.0,9.43888122541464e-08
2527.256,15.0,9.423563996515219e-08
2527.738,15.0,9.40830659396597e-08
2528.22,15.0,9.393077218075186e-08
2528.702,15.0,9.377875811145228e-08
2529.184,15.0,9.362702315611397e-08
2529.666,15.0,9.347556674039519e-08
2530.148,15.0,9.332438829127712e-08
2530.63,15.0,9.317348723702865e-08
2531.113,15.0,9.302255079620114e-08
2531.595,15.0,9.287220339431297e-08
2532.077,15.0,9.272213167877279e-08
2532.559,15.0,9.2572335083072e-08
2533.041,15.0,9.242281304197712e-08
2533.523,15.0,9.22735649915481e-08
2534.005,15.0,9.212459036914213e-08
2534.487,15.0,9.197588861338492e-08
2534.969,15.0,9.182745916418007e-08
2535.452,15.0,9.167899436368419e-08
2535.934,15.0,9.153110841445952e-08
2536.416,15.0,9.13834930979946e-08
2536.898,15.0,9.123614785929632e-08
2537.38,15.0,9.10890721446054e-08
2537.862,15.0,9.094226540144284e-08
2538.344,15.0,9.07957270785806e-08
2538.826,15.0,9.064945662603192e-08
2539.309,15.0,9.05031508615328e-08
2539.791,15.0,9.035741505761055e-08
2540.273,15.0,9.021194548044965e-08
2540.755,15.0,9.006674158504844e-08
2541.237,15.0,8.99218028276571e-08
2541.719,15.0,8.977712866576353e-08
2542.201,15.0,8.963271855806743e-08
2542.683,15.0,8.948857196451732e-08
2543.166,15.0,8.934439010554402e-08
2543.648,15.0,8.92007694689354e-08
2544.13,15.0,8.905741073252393e-08
2544.612,15.0,8.891431336113899e-08
2545.094,15.0,8.877147682081883e-08
2545.576,15.0,8.86289005788198e-08
2546.058,15.0,8.848658410358725e-08
2546.54,15.0,8.834452686479993e-08
2547.022,15.0,8.820272833330628e-08
2547.505,15.0,8.806089459700172e-08
2547.987,15.0,8.791961243149172e-08
2548.469,15.0,8.777858739195614e-08
2548.951,15.0,8.763781895402999e-08
2549.433,15.0,8.749730659454925e-08
2549.915,15.0,8.735704979152078e-08
2550.397,15.0,8.72170480241366e-08
2550.879,15.0,8.707730077275874e-08
2551.362,15.0,8.693751837750826e-08
2551.844,15.0,8.679827912929528e-08
2552.326,15.0,8.665929284415528e-08
2552.808,15.0,8.652055900714403e-08
2553.29,15.0,8.638207710447112e-08
2553.772,15.0,8.624384662350356e-08
2554.254,15.0,8.610586705278538e-08
2554.736,15.0,8.596813788198796e-08
2555.219,15.0,8.583037363463313e-08
2555.7,15.0,8.569342870465055e-08
2556.183,15.0,8.555616374859272e-08
2556.665,15.0,8.54194316120818e-08
2557.147,15.0,8.52829473400822e-08
2557.629,15.0,8.514671042914952e-08
2558.111,15.0,8.501072037695904e-08
2558.593,15.0,8.487497668233819e-08
2559.075,15.0,8.47394788452307e-08
2559.557,15.0,8.460422636671489e-08
2560.04,15.0,8.446893890436396e-08
2560.522,15.0,8.433417615718405e-08
2561.004,15.0,8.419965727749932e-08
2561.486,15.0,8.406538177086271e-08
2561.968,15.0,8.39313491439532e-08
2562.45,15.0,8.379755890451642e-08
2562.932,15.0,8.366401056144814e-08
2563.414,15.0,8.353070362472308e-08
2563.896,15.0,8.339763760542504e-08
2564.379,15.0,8.326453669355067e-08
2564.861,15.0,8.313195154405559e-08
2565.343,15.0,8.29996058507849e-08
2565.825,15.0,8.286749912923475e-08
2566.307,15.0,8.273563089594316e-08
2566.789,15.0,8.260400066854582e-08
2567.271,15.0,8.247260796575633e-08
2567.753,15.0,8.234145230737156e-08
2568.236,15.0,8.221026184346478e-08
2568.718,15.0,8.207957932689157e-08
2569.2,15.0,8.194913241957957e-08
2569.682,15.0,8.181892064560254e-08
2570.164,15.0,8.168894353012895e-08
2570.646,15.0,8.155920059938057e-08
2571.128,15.0,8.14296913806249e-08
2571.61,15.0,8.130041540220775e-08
2572.093,15.0,8.117110471066981e-08
2572.575,15.0,8.104229428362922e-08
2573.057,15.0,8.09137156872987e-08
2573.539,15.0,8.078536845421867e-08
2574.021,15.0,8.06572521179908e-08
2574.503,15.0,8.052936621325636e-08
2574.985,15.0,8.040171027567229e-08
2575.467,15.0,8.027428384197408e-08
2575.949,15.0,8.014708644990932e-08
2576.432,15.0,8.001985445475941e-08
2576.914,15.0,7.989311423611809e-08
2577.396,15.0,7.976660167759445e-08
2577.878,15.0,7.964031632104022e-08
2578.36,15.0,7.951425770935352e-08
2578.842,15.0,7.93884253864478e-08
2579.324,15.0,7.926281889724165e-08
2579.806,15.0,7.91374377876861e-08
2580.289,15.0,7.901202217809522e-08
2580.771,15.0,7.888709093494117e-08
2581.253,15.0,7.876238371440307e-08
2581.735,15.0,7.863790006643757e-08
2582.217,15.0,7.851363954203758e-08
2582.699,15.0,7.838960169318598e-08
2583.181,15.0,7.826578607285604e-08
2583.663,15.0,7.814219223503145e-08
2584.146,15.0,7.801856400489847e-08
2584.627,15.0,7.78956681277358e-08
2585.11,15.0,7.777248215613315e-08
2585.592,15.0,7.764977146386814e-08
2586.074,15.0,7.752728033790978e-08
2586.556,15.0,7.740500833814625e-08
2587.038,15.0,7.728295502546573e-08
2587.52,15.0,7.716111996171645e-08
2588.002,15.0,7.703950270972315e-08
2588.484,15.0,7.691810283328102e-08
2588.967,15.0,7.679666870548531e-08
2589.449,15.0,7.667570272414622e-08
2589.931,15.0,7.6554952814652e-08
2590.413,15.0,7.64344185446588e-08
2590.895,15.0,7.631409948280085e-08
2591.377,15.0,7.619399519864382e-08
2591.859,15.0,7.607410526272079e-08
2592.341,15.0,7.59544292465058e-08
2592.823,15.0,7.583496672244917e-08
2593.306,15.0,7.571547007958495e-08
2593.788,15.0,7.559643370162932e-08
2594.27,15.0,7.547760953791782e-08
2594.752,15.0,7.53589971646674e-08
2595.234,15.0,7.524059615902052e-08
2595.716,15.0,7.512240609906944e-08
2596.198,15.0,7.500442656383056e-08
2596.68,15.0,7.488665713326299e-08
2597.163,15.0,7.476885370603622e-08
2597.645,15.0,7.465150366210949e-08
2598.127,15.0,7.453436246740954e-08
2598.609,15.0,7.441742970559412e-08
2599.091,15.0,7.430070496124164e-08
2599.573,15.0,7.41841878198559e-08
2600.055,15.0,7.406787786784364e-08
2600.537,15.0,7.395177469253533e-08
2601.02,15.0,7.383563764657816e-08
2601.502,15.0,7.371994721715666e-08
2601.984,15.0,7.36044623310309e-08
2602.466,15.0,7.348918257915421e-08
2602.948,15.0,7.337410755339866e-08
2603.43,15.0,7.325923684651565e-08
2603.912,15.0,7.314457005218746e-08
2604.394,15.0,7.303010676495723e-08
2604.876,15.0,7.29158465802803e-08
2605.359,15.0,7.280155267113889e-08
2605.841,15.0,7.268769790077603e-08
2606.323,15.0,7.257404502383894e-08
2606.805,15.0,7.246059363933243e-08
2607.287,15.0,7.234734334714334e-08
2607.769,15.0,7.223429374804481e-08
2608.251,15.0,7.212144444369908e-08
2608.733,15.0,7.200879503662885e-08
2609.216,15.0,7.189611203877511e-08
2609.698,15.0,7.178386165000366e-08
2610.18,15.0,7.167180997051222e-08
2610.662,15.0,7.155995660631096e-08
2611.144,15.0,7.144830116428989e-08
2611.626,15.0,7.133684325219412e-08
2612.108,15.0,7.122558247862604e-08
2612.59,15.0,7.111451845306887e-08
2613.073,15.0,7.100342097376278e-08
2613.554,15.0,7.08929790880957e-08
2614.037,15.0,7.078227397138354e-08
2614.519,15.0,7.067199345419356e-08
2615.001,15.0,7.056190774436726e-08
2615.483,15.0,7.045201645649212e-08
2615.965,15.0,7.034231920600144e-08
2616.447,15.0,7.023281560916916e-08
2616.929,15.0,7.012350528311329e-08
2617.411,15.0,7.001438784578119e-08
2617.894,15.0,6.990523713049224e-08
2618.376,15.0,6.979650472605037e-08
2618.858,15.0,6.968796406843185e-08
2619.34,15.0,6.957961477893893e-08
2619.822,15.0,6.947145647968413e-08
2620.304,15.0,6.936348879362904e-08
2620.786,15.0,6.925571134455007e-08
2621.268,15.0,6.914812375704384e-08
2621.75,15.0,6.90407256565276e-08
2622.233,15.0,6.893329444028965e-08
2622.715,15.0,6.882627458449475e-08
2623.197,15.0,6.871944309609753e-08
2623.679,15.0,6.861279960378637e-08
2624.161,15.0,6.8506343737059e-08
2624.643,15.0,6.840007512622833e-08
2625.125,15.0,6.829399340240738e-08
2625.607,15.0,6.818809819752341e-08
2626.09,15.0,6.808217002416367e-08
2626.572,15.0,6.797664714120373e-08
2627.054,15.0,6.787130967700496e-08
2627.536,15.0,6.776615726669302e-08
2628.018,15.0,6.76611895462044e-08
2628.5,15.0,6.75564061522451e-08
2628.982,15.0,6.745180672233238e-08
2629.464,15.0,6.734739089476549e-08
2629.947,15.0,6.72429422486802e-08
2630.429,15.0,6.713889292291173e-08
2630.911,15.0,6.703502611836956e-08
2631.393,15.0,6.693134147650016e-08
2631.875,15.0,6.682783863953567e-08
2632.357,15.0,6.672451725047031e-08
2632.839,15.0,6.66213769530946e-08
2633.321,15.0,6.651841739196352e-08
2633.803,15.0,6.64156382124115e-08
2634.286,15.0,6.631282638612226e-08
2634.768,15.0,6.621040728120642e-08
2635.25,15.0,6.61081674977533e-08
2635.732,15.0,6.600610668417078e-08
2636.214,15.0,6.590422448963237e-08
2636.696,15.0,6.580252056407744e-08
2637.178,15.0,6.570099455818871e-08
2637.66,15.0,6.559964612343438e-08
2638.143,15.0,6.549826519722452e-08
2638.625,15.0,6.539727122872242e-08
2639.107,15.0,6.52964537895287e-08
2639.589,15.0,6.519581253412087e-08
2640.071,15.0,6.509534711771429e-08
2640.553,15.0,6.499505719628769e-08
2641.035,15.0,6.489494242655313e-08
2641.517,15.0,6.479500246597687e-08
2642.0,15.0,6.469503017153267e-08
2642.481,15.0,6.459564560584861e-08
2642.964,15.0,6.449602194479899e-08
2643.446,15.0,6.439677816978536e-08
2643.928,15.0,6.429770750163151e-08
2644.41,15.0,6.419880960224227e-08
2644.892,15.0,6.410008413423063e-08
2645.374,15.0,6.400153076096011e-08
2645.856,15.0,6.390314914650749e-08
2646.338,15.0,6.380493895569395e-08
2646.821,15.0,6.370669663103422e-08
2647.303,15.0,6.360882863872982e-08
2647.785,15.0,6.351113106814639e-08
2648.267,15.0,6.341360358698057e-08
2648.749,15.0,6.331624586365894e-08
2649.231,15.0,6.321905756731108e-08
2649.713,15.0,6.312203836779603e-08
2650.195,15.0,6.302518793567489e-08
2650.677,15.0,6.292850594222545e-08
2651.16,15.0,6.283179199768816e-08
2651.642,15.0,6.273544624600865e-08
2652.124,15.0,6.263926795040898e-08
2652.606,15.0,6.254325678499546e-08
2653.088,15.0,6.244741242457504e-08
2653.57,15.0,6.23517345446601e-08
2654.052,15.0,6.225622282146455e-08
2654.534,15.0,6.216087693189831e-08
2655.017,15.0,6.206549925572828e-08
2655.499,15.0,6.197048440930511e-08
2655.981,15.0,6.187563443075139e-08
2656.463,15.0,6.178094899975206e-08
2656.945,15.0,6.168642779667295e-08
2657.427,15.0,6.159207050258881e-08
2657.909,15.0,6.149787679924635e-08
2658.391,15.0,6.140384636908323e-08
2658.874,15.0,6.130978431860102e-08
2659.356,15.0,6.121607982193793e-08
2659.838,15.0,6.112253764920135e-08
2660.32,15.0,6.102915748556009e-08
2660.802,15.0,6.093593901684344e-08
2661.284,15.0,6.084288192957278e-08
2661.766,15.0,6.074998591092842e-08
2662.248,15.0,6.065725064877262e-08
2662.73,15.0,6.056467583164171e-08
2663.213,15.0,6.04720695832591e-08
2663.695,15.0,6.037981505569469e-08
2664.177,15.0,6.028772004210403e-08
2664.659,15.0,6.019578423368186e-08
2665.141,15.0,6.010400732230048e-08
2665.623,15.0,6.001238900047065e-08
2666.105,15.0,5.992092896137817e-08
2666.587,15.0,5.98296268988632e-08
2667.07,15.0,5.973829357485797e-08
2667.552,15.0,5.964730687580103e-08
2668.034,15.0,5.955647723814672e-08
2668.516,15.0,5.946580435833499e-08
2668.998,15.0,5.9375287933485844e-08
2669.48,15.0,5.928492766135048e-08
2669.962,15.0,5.919472324033294e-08
2670.444,15.0,5.910467436948017e-08
2670.927,15.0,5.9014594408367745e-08
2671.408,15.0,5.892504207768202e-08
2671.891,15.0,5.8835272359641095e-08
2672.373,15.0,5.874584301271999e-08
2672.855,15.0,5.865656772022569e-08
2673.337,15.0,5.856744618504451e-08
2673.819,15.0,5.847847811070346e-08
2674.301,15.0,5.838966320137175e-08
2674.783,15.0,5.830100116183596e-08
2675.265,15.0,5.8212491697517034e-08
2675.748,15.0,5.812395135890395e-08
2676.23,15.0,5.8035746478839355e-08
2676.712,15.0,5.7947693293428117e-08
2677.194,15.0,5.785979151060411e-08
2677.676,15.0,5.7772040838921345e-08
2678.158,15.0,5.7684440987557834e-08
2678.64,15.0,5.759699166631505e-08
2679.122,15.0,5.750969258560554e-08
2679.604,15.0,5.742254345647135e-08
2680.087,15.0,5.733536364911402e-08
2680.569,15.0,5.724851386829794e-08
2681.051,15.0,5.716181317524614e-08
2681.533,15.0,5.707526128345565e-08
2682.015,15.0,5.69888579070272e-08
2682.497,15.0,5.6902602760679456e-08
2682.979,15.0,5.681649555971256e-08
2683.461,15.0,5.673053602006216e-08
2683.944,15.0,5.664454597773073e-08
2684.426,15.0,5.655888121578009e-08
2684.908,15.0,5.647336326594702e-08
2685.39,15.0,5.638799184657682e-08
2685.872,15.0,5.6302766676594086e-08
2686.354,15.0,5.621768747553497e-08
2686.836,15.0,5.613275396352038e-08
2687.318,15.0,5.604796586127734e-08
2687.801,15.0,5.596314743297215e-08
2688.283,15.0,5.587864961503968e-08
2688.765,15.0,5.579429637202977e-08
