wavenumber_cm-1,angle_deg,measured_reflectance_percent,double_reflectance_percent,airy_reflectance_percent,selected_model,selected_residual_percentage_point
1806.973,15.0,27.17728094715648,27.83346007646912,27.875211178291572,double,0.6561791293126396
1807.455,15.0,27.224165024645608,27.85340591497092,27.896383972246152,double,0.629240890325311
1807.938,15.0,27.27200625650322,27.873500850504847,27.917701895171156,double,0.6014945940016225
1808.42,15.0,27.31876034339876,27.89366070349183,27.939075455225016,double,0.5749003600930669
1808.902,15.0,27.366128170942496,27.913925993044824,27.96054746414657,double,0.5477978221023305
1809.384,15.0,27.412654219673406,27.93429573977232,27.982116697774405,double,0.5216415200989144
1809.866,15.0,27.46132357467998,27.95476895919084,28.003781928395295,double,0.49344538451085995
1810.348,15.0,27.509242122391576,27.97534466177226,28.025541924840446,double,0.46610253938068613
1810.83,15.0,27.558949155136037,27.99602185299196,28.047395452581824,double,0.4370726978559225
1811.312,15.0,27.607259009289137,28.016799533376574,28.069341273827735,double,0.40954052408743724
1811.794,15.0,27.655701474937832,28.037676698552616,28.09137814761906,double,0.3819752236147833
1812.277,15.0,27.704707393712226,28.058695958883874,28.113550828395205,double,0.3539885651716479
1812.759,15.0,27.75271368418953,28.079769262308783,28.1357662546454,double,0.32705557811925634
1813.241,15.0,27.799220358784527,28.100939006370684,28.15806898991503,double,0.30171864758615774
1813.723,15.0,27.847390969513626,28.122204167573194,28.18045778152153,double,0.2748131980595703
1814.205,15.0,27.895520123358292,28.143563717764714,28.202931374089967,double,0.24804359440642187
1814.687,15.0,27.943112489610694,28.16501662418831,28.225488509647555,double,0.22190413457761626
1815.169,15.0,27.991217136279715,28.186561849531643,28.248127927717633,double,0.19534471325192704
1815.651,15.0,28.03825266111034,28.20819835197715,28.270848365413364,double,0.16994569086680733
1816.134,15.0,28.085261698358792,28.229970254528926,28.29369594285989,double,0.14470855617013112
1816.616,15.0,28.131292832123577,28.251786351882945,28.316574783489767,double,0.12049351975936817
1817.098,15.0,28.17834136775205,28.273690572166476,28.339530838920524,double,0.0953492044144244
1817.58,15.0,28.22564455090505,28.29568185603807,28.362562837551707,double,0.07003730513301942
1818.062,15.0,28.272777055651733,28.317759139905142,28.38566950583671,double,0.04498208425340877
1818.544,15.0,28.320219081236726,28.339921355975584,28.408849568374805,double,0.01970227473885866
1819.026,15.0,28.367307149545955,28.362167432309327,28.43210174800227,double,-0.005139717236629648
1819.508,15.0,28.417075133982195,28.384496292870033,28.455424765883574,double,-0.032578841112163026
1819.99,15.0,28.466401042778845,28.406906857577486,28.478817341602003,double,-0.05949418520135863
1820.473,15.0,28.515977569484267,28.429444787618795,28.502326937298484,double,-0.08653278186547264
1820.955,15.0,28.566428796600253,28.452015668334564,28.525854919220972,double,-0.11441312826568906
1821.437,15.0,28.618021101374243,28.474664986945896,28.549448606477313,double,-0.14335611442834462
1821.919,15.0,28.667864951104242,28.497391647712888,28.573106713222206,double,-0.17047330339135525
1822.401,15.0,28.717599179813924,28.5201945511147,28.596827952476477,double,-0.19740462869922704
1822.883,15.0,28.767365286789342,28.54307259390312,28.620611036215415,double,-0.22429269288622433
1823.365,15.0,28.818385582115468,28.56602466915571,28.644454675456505,double,-0.25236091295975926
1823.847,15.0,28.868619227926967,28.589049666329398,28.668357580346544,double,-0.2795695615975702
1824.33,15.0,28.92004733095963,28.612194463866114,28.692368230986997,double,-0.30785286709351656
1824.812,15.0,28.971414062971967,28.635362104535456,28.71638591082542,double,-0.3360519584365118
1825.294,15.0,29.022929524984303,28.65859931198209,28.74045897971518,double,-0.3643302130022119
1825.776,15.0,29.074877543050835,28.681904961712767,28.764586145183518,double,-0.3929725813380691
1826.258,15.0,29.1271152734887,28.70527792588432,28.78876611431688,double,-0.4218373476043813
1826.74,15.0,29.177902560458058,28.728717073357934,28.81299759384499,double,-0.4491854871001233
1827.222,15.0,29.229542461247814,28.7522212697543,28.837279290225105,double,-0.4773211914935127
1827.704,15.0,29.280040597146296,28.77578937750821,28.861609909725278,double,-0.5042512196380855
1828.187,15.0,29.33125188096265,28.79946934709954,28.886038784399894,double,-0.5317825338631121
1828.668,15.0,29.38090362669427,28.823112761229964,28.910412742709223,double,-0.5577908654643082
1829.151,15.0,29.429934679543894,28.846915088759463,28.934933181308388,double,-0.5830195907844338
1829.633,15.0,29.477788211325677,28.87072752640234,28.95944664449551,double,-0.6070606849233384
1830.115,15.0,29.524758067134144,28.89459813932892,28.984002559505505,double,-0.6301599278052239
1830.597,15.0,29.5730379388057,28.918525772015347,29.00859963319459,double,-0.6545121667903553
1831.079,15.0,29.619905736075392,28.94250926614084,29.033236572799215,double,-0.6773964699345547
1831.561,15.0,29.666596914715292,28.9665474606435,29.05791208601501,double,-0.7000494540717939
1832.043,15.0,29.712795098984678,28.990639191776946,29.082624881075514,double,-0.7221559072077333
1832.525,15.0,29.758564044184393,29.014783293166335,29.10737366683004,double,-0.7437807510180583
1833.008,15.0,29.805152429624783,29.039028845999717,29.132208606017766,double,-0.7661235836250668
1833.49,15.0,29.852051672002172,29.06327428112253,29.15702557053448,double,-0.7887773908796414
1833.972,15.0,29.90013512735458,29.087568569734223,29.181874654086325,double,-0.8125665576203589
1834.454,15.0,29.94739857217913,29.11191053550778,29.20675456875636,double,-0.8354880366713502
1834.936,15.0,29.994299570259823,29.136298999771636,29.23166402762471,double,-0.8580005704881877
1835.418,15.0,30.040420535505046,29.160732781566846,29.2566017448434,double,-0.879687753938202
1835.9,15.0,30.086650096072344,29.185210697704218,29.281566435709983,double,-0.9014393983681257
1836.382,15.0,30.13049976421068,29.209731562821535,29.306556816740848,double,-0.9207682013891438
1836.865,15.0,30.17653209049645,29.234345191833505,29.331623528129725,double,-0.9421868986629445
1837.347,15.0,30.223811909150513,29.25894847335614,29.356661490928026,double,-0.964863435794372
1837.829,15.0,30.27016247129127,29.283591132835372,29.381721298824043,double,-0.9865713384558938
1838.311,15.0,30.31752433963285,29.30827197678879,29.406801673933675,double,-1.0092523628440597
1838.793,15.0,30.364251165985362,29.332989809848986,29.43190133994878,double,-1.031261356136376
1839.275,15.0,30.411601300413516,29.357743434822247,29.457019022207266,double,-1.0538578655912678
1839.757,15.0,30.459723650440818,29.38253165274575,29.48215344776163,double,-1.077191997695065
1840.239,15.0,30.50829452833949,29.407353262946234,29.507303345447543,double,-1.100941265393257
1840.721,15.0,30.556636692530002,29.43220706309801,29.532467445951514,double,-1.1244296294319944
1841.204,15.0,30.603428431529906,29.457143508842044,29.557696728960263,double,-1.1462849226878624
1841.686,15.0,30.651640581928323,29.48205813613206,29.58288545779505,double,-1.1695824457962634
1842.168,15.0,30.699037794196492,29.50700133455898,29.608084590660333,double,-1.1920364596375133
1842.65,15.0,30.746906035115696,29.531971895767818,29.633292866314275,double,-1.2149341393478785
1843.132,15.0,30.793407657496118,29.556968610043473,29.65850902569498,double,-1.2364390474526477
1843.614,15.0,30.84133644821004,29.581990266369097,29.68373181198401,double,-1.2593461818409424
1844.096,15.0,30.887549137035,29.60703565248513,29.70895997066992,double,-1.2805134845498667
1844.578,15.0,30.935040670042373,29.63210355494772,29.73419224961059,double,-1.3029371150946545
1845.061,15.0,30.982140973688853,29.657244832778773,29.75947975629545,double,-1.3248961409100812
1845.543,15.0,31.028022384897262,29.68235416356899,29.78471653117904,double,-1.3456682213282722
1846.025,15.0,31.074087500558097,29.707482361333103,29.809953682143775,double,-1.3666051392249912
1846.507,15.0,31.120431507579028,29.732628208477664,29.835189967143183,double,-1.3878032991013645
1846.989,15.0,31.165717448596318,29.75779048651989,29.86042414680338,double,-1.4079269620764279
1847.471,15.0,31.210737015829608,29.782967976146878,29.885654984481715,double,-1.4277690396827303
1847.953,15.0,31.255380489589342,29.808159457274336,29.910881246324568,double,-1.4472210323150048
1848.435,15.0,31.29901514620578,29.833363709106248,29.936101701325097,double,-1.46565143709953
1848.917,15.0,31.342086790137426,29.85857951019361,29.961315121379396,double,-1.4835072799438132
1849.4,15.0,31.385531602486495,29.883857984746783,29.98657256477129,double,-1.5016736177397128
1849.882,15.0,31.4272175650277,29.90909323530137,30.01176822157322,double,-1.518124329726328
1850.364,15.0,31.46979651652128,29.934336364902414,30.03695317456787,double,-1.535460151618867
1850.846,15.0,31.512722747165423,29.959586150081662,30.06212620782458,double,-1.5531365970837596
1851.328,15.0,31.555884308328334,29.984841367014546,30.087286108589584,double,-1.5710429413137883
1851.81,15.0,31.59824210535533,30.010100791579674,30.11243166733868,double,-1.588141313775654
1852.292,15.0,31.64054637434613,30.035363199418214,30.137561677829655,double,-1.6051831749279155
1852.774,15.0,31.682540338533606,30.06062736599305,30.162674937153323,double,-1.6219129725405568
1853.257,15.0,31.72468535040335,30.085944482745486,30.18782229125029,double,-1.6387408676578674
1853.739,15.0,31.76776133527038,30.11120849006057,30.212898412133853,double,-1.6565528452098077
1854.221,15.0,31.81030397395377,30.136470579485508,30.23795419115639,double,-1.6738333944682604
1854.703,15.0,31.852817652267042,30.16172952636496,30.26298843925062,double,-1.6910881259020794
1855.185,15.0,31.896177560551,30.186984106162875,30.287999970930212,double,-1.7091934543881249
1855.667,15.0,31.938280327622483,30.212233094521384,30.31298760433708,double,-1.7260472331010968
1856.149,15.0,31.98205743953673,30.237475267320836,30.33795016128873,double,-1.7445821722158972
1856.631,15.0,32.0255887001738,30.26270940073854,30.362886467324135,double,-1.7628792994352604
1857.114,15.0,32.068828463207474,30.2879865945877,30.38784700061815,double,-1.7808418686197702
1857.595,15.0,32.112465195910474,30.313148655980992,30.41267564768344,double,-1.7993165399294797
1858.078,15.0,32.1552471685073,30.338403606872422,30.43757771751582,double,-1.8168435616348788
1858.56,15.0,32.19676989400937,30.363593324463878,30.462397285960584,double,-1.8331765695454916
1859.042,15.0,32.23866962593069,30.3887688875639,30.487184786191122,double,-1.8499007383667887
1859.524,15.0,32.27988755102928,30.413929075381336,30.511939067020776,double,-1.8659584756479497
1860.006,15.0,32.31968788369386,30.439072667837486,30.536658981290554,double,-1.8806152158563738
1860.488,15.0,32.35946544749808,30.46419844562578,30.561343385910778,double,-1.8952670018723028
1860.97,15.0,32.399087228531556,30.48930519027038,30.585991141901285,double,-1.9097820382611819
1861.452,15.0,32.43774317569304,30.514391684185792,30.610601114431613,double,-1.9233514915072525
1861.935,15.0,32.47768217934559,30.539508689706913,30.63522310892684,double,-1.9381734896386782
1862.417,15.0,32.518292273733294,30.564550984940652,30.659754042600817,double,-1.953741288792643
1862.899,15.0,32.55864319039018,30.58956938010186,30.684243811288137,double,-1.9690738102883187
1863.381,15.0,32.60165792254106,30.614562661758725,30.708691297153322,double,-1.987095260782329
1863.863,15.0,32.645141817691226,30.639529617664707,30.733095386701372,double,-2.0056122000265186
1864.345,15.0,32.68681669014243,30.6644690368175,30.75745497081402,double,-2.0223476533249296
1864.827,15.0,32.73186658422676,30.689379709517805,30.78176894478534,double,-2.0424868747089544
1865.309,15.0,32.77540198782875,30.71426042742803,30.806036208357074,double,-2.0611415604007197
1865.792,15.0,32.8185349947253,30.739161505497805,30.830305863137642,double,-2.0793734892274927
1866.274,15.0,32.863215712990026,30.763978626151495,30.854476320519176,double,-2.0992370868385346
1866.756,15.0,32.90782239017477,30.788762173262864,30.87859679150377,double,-2.119060216911911
1867.238,15.0,32.949835296567734,30.81351094453072,30.902666193972216,double,-2.1363243520370165
1867.72,15.0,32.99285615581438,30.838223739308248,30.926683450419716,double,-2.1546324165061304
1868.202,15.0,33.034591745746624,30.862899358661434,30.950647487987293,double,-2.1716923870851943
1868.684,15.0,33.07522809551505,30.88753660542738,30.974557238493095,double,-2.187691490087673
1869.166,15.0,33.116368720207134,30.91213428427231,30.99841163846276,double,-2.2042344359348265
1869.648,15.0,33.15587094138621,30.93669120174972,31.022209629159235,double,-2.21917973963649
1870.131,15.0,33.19464542645447,30.96125698284542,31.045999350357256,double,-2.2333884436090523
1870.613,15.0,33.23227935921916,30.985728714344962,31.06968124290993,double,-2.246550644874201
1871.095,15.0,33.26952600478696,31.01015611357886,31.093303576531962,double,-2.2593698912081015
1871.577,15.0,33.30646453199497,31.034537995232704,31.1168653117339,double,-2.2719265367622645
1872.059,15.0,33.3422624594841,31.05887317616847,31.140365413905037,double,-2.283389283315629
1872.541,15.0,33.37577775911904,31.083160475481836,31.163802853339945,double,-2.292617283637205
1873.023,15.0,33.410323543042594,31.107398714559654,31.187176605264543,double,-2.3029248284829382
1873.505,15.0,33.443041942850456,31.131586717137004,31.210485649861475,double,-2.3114552257134546
1873.988,15.0,33.47528697903612,31.155773331018153,31.23377712593677,double,-2.319513648017968
1874.47,15.0,33.50739099853556,31.179857231172658,31.256953576884538,double,-2.3275337673629046
1874.952,15.0,33.53990493062577,31.20388737827109,31.28006228896229,double,-2.3360175523546745
1875.434,15.0,33.57300105960038,31.227862606017876,31.303102262435722,double,-2.345138453582507
1875.916,15.0,33.60519896231652,31.251781750750617,31.326072502647328,double,-2.3534172115659056
1876.398,15.0,33.639052433578534,31.275643651496456,31.348972020038712,double,-2.3634087820820824
1876.88,15.0,33.672604713311564,31.299447150028687,31.371799830172755,double,-2.3731575632828794
1877.362,15.0,33.70632660556863,31.323191090922908,31.39455495375491,double,-2.383135514645718
1877.844,15.0,33.74182493433493,31.346874321613218,31.41723641665416,double,-2.3949506127217135
1878.327,15.0,33.77567150375448,31.370544634342657,31.4398900738206,double,-2.405126869411828
1878.809,15.0,33.80977139966509,31.39410286673283,31.462421155886368,double,-2.415668532932258
1879.291,15.0,33.84477918227304,31.417596946562558,31.484875684076684,double,-2.427182235710479
1879.773,15.0,33.87911398406392,31.441025733265448,31.507252705125726,double,-2.4380882507984705
1880.255,15.0,33.91397243284639,31.46438808941221,31.52955127102856,double,-2.4495843434341857
1880.737,15.0,33.94802506321752,31.487682880766286,31.551770439059666,double,-2.460342182451231
1881.219,15.0,33.98036030187158,31.510908976338957,31.573909271790395,double,-2.469451325532618
1881.701,15.0,34.01274374330043,31.53406524844416,31.59596683710621,double,-2.4786784948562737
1882.184,15.0,34.04568193413369,31.557198393089003,31.617987714198915,double,-2.4884835410446837
1882.666,15.0,34.07747833287774,31.580211498003365,31.63987979628774,double,-2.4972668348743787
1883.148,15.0,34.10936173974902,31.603151414441673,31.661687844772818,double,-2.5062103253073453
1883.63,15.0,34.140295604180196,31.626017028482988,31.683410948970213,double,-2.514278575697204
1884.112,15.0,34.169533666147025,31.648807229781884,31.70504820358947,double,-2.5207264363651447
1884.594,15.0,34.20023182546445,31.671520911622352,31.72659870874814,double,-2.5287109138420973
1885.076,15.0,34.23109360189685,31.694156970971598,31.748061569986042,double,-2.5369366309252515
1885.558,15.0,34.26230697739589,31.71671430853369,31.769435898278797,double,-2.5455926688621955
1886.041,15.0,34.292612217197686,31.739238378934836,31.790764876061168,double,-2.5533738382628455
1886.522,15.0,34.323277487184534,31.761588440117993,31.811915427191153,double,-2.56168904706654
1887.005,15.0,34.35381012335705,31.78394926460635,31.83306256478044,double,-2.5698608587507055
1887.487,15.0,34.38412572282312,31.806180625176523,31.8540737883868,double,-2.5779450976466
1887.969,15.0,34.4142881818119,31.82832782316261,31.874992114136603,double,-2.5859603586492863
1888.451,15.0,34.444075381871556,31.850389782815007,31.895816685898765,double,-2.59368559905655
1888.933,15.0,34.47448853496085,31.872365432491655,31.916546653063367,double,-2.6021231024691893
1889.415,15.0,34.504239093215475,31.89425370470985,31.9371811705519,double,-2.609985388505626
1889.897,15.0,34.53403448970147,31.91605353619864,31.95771939882799,double,-2.6179809535028298
1890.379,15.0,34.56237828364625,31.937763867950043,31.97816050390685,double,-2.6246144156962083
1890.862,15.0,34.59048469266637,31.9594284047204,31.99854576068549,double,-2.6310562879459765
1891.344,15.0,34.62002217729475,31.980956386143923,32.018789933892485,double,-2.6390657911508297
1891.826,15.0,34.647856043852535,32.002391714735076,32.03893451366259,double,-2.645464329117464
1892.308,15.0,34.67543582813103,32.023733349061594,32.05897868832164,double,-2.651702479069434
1892.79,15.0,34.7021479118756,32.04498025221022,32.07892165179141,double,-2.657167659665377
1893.272,15.0,34.72882253950832,32.06613139183706,32.09876260359749,double,-2.662691147671259
1893.754,15.0,34.755014446534304,32.08718574021796,32.11850074887679,double,-2.667828706316344
1894.236,15.0,34.7807726069216,32.108142274298444,32.13813529838453,double,-2.6726303326231546
1894.719,15.0,34.80581986018887,32.129043145542965,32.157705878483824,double,-2.676776714645901
1895.201,15.0,34.83052911671633,32.1498007925868,32.177130672248516,double,-2.680728324129522
1895.683,15.0,34.85499556673554,32.170457582594345,32.19644953468873,double,-2.6845379841411887
1896.165,15.0,34.87947604228513,32.191012511695945,32.21566169911069,double,-2.6884635305891855
1896.647,15.0,34.90384143990066,32.21146458093844,32.234766404470165,double,-2.69237685896222
1897.129,15.0,34.927609269721685,32.23181279633421,32.25376289537813,double,-2.6957964733874684
1897.611,15.0,34.95122575504275,32.25205616890894,32.27265042210535,double,-2.699169586133804
1898.093,15.0,34.97380712871854,32.27219371475035,32.291428240587614,double,-2.7016134139681904
1898.575,15.0,34.997599364441065,32.29222445505577,32.310095612429876,double,-2.705374909385289
1899.058,15.0,35.021801349141235,32.31218863741545,32.328690187159424,double,-2.709612711725784
1899.54,15.0,35.04648496944864,32.33200262429763,32.34713424031196,double,-2.7144823451510147
1900.022,15.0,35.07049052894404,32.35170689837711,32.36546566420556,double,-2.7187836305669344
1900.504,15.0,35.094098094952734,32.37130050177564,32.383683743173854,double,-2.7227975931770896
1900.986,15.0,35.11846740513577,32.39078248196064,32.4017877672383,double,-2.727684923175122
1901.468,15.0,35.14181227021717,32.4101518917916,32.419777032111035,double,-2.731660378425571
1901.95,15.0,35.1651195453906,32.429407789566454,32.437650839197744,double,-2.735711755824144
1902.432,15.0,35.187950904865765,32.44854923906727,32.45540849559995,double,-2.7394016657984963
1902.915,15.0,35.20953156355927,32.46761466220256,32.47308579139961,double,-2.7419169013567113
1903.397,15.0,35.23216633057919,32.48652418641367,32.49060884601151,double,-2.7456421441655223
1903.879,15.0,35.254175932111195,32.50531648515529,32.5080137040441,double,-2.748859446955904
1904.361,15.0,35.27496413714507,32.523990644611764,32.52529969541447,double,-2.750973492533304
1904.843,15.0,35.296448332404445,32.542545756677086,32.542466155744464,double,-2.7539025757273574
1905.325,15.0,35.3160555185082,32.56098091899935,32.559512426362005,double,-2.75507459950885
1905.807,15.0,35.336821963999135,32.57929523502459,32.576437854301766,double,-2.757526728974552
1906.289,15.0,35.355069772989935,32.59748781404064,32.593241792306195,double,-2.7575819589493014
1906.771,15.0,35.373740093714986,32.61555777122054,32.609923598825816,double,-2.7581823224944513
1907.254,15.0,35.39222064047098,32.6335413319925,32.6265168648185,double,-2.7586793084784844
1907.736,15.0,35.41035206259051,32.65136315583524,32.64295224989203,double,-2.7589889067552664
1908.218,15.0,35.426679954033524,32.669059737309645,32.6592636117945,double,-2.7576202167238772
1908.7,15.0,35.44393167280994,32.68663021557063,32.67545033182265,double,-2.757301457239314
1909.182,15.0,35.46022211066008,32.70407373587128,32.69151179698131,double,-2.7561483747887916
1909.664,15.0,35.47591915493048,32.72138944960447,32.707447399982925,double,-2.754529705326009
1910.146,15.0,35.491575723025335,32.73857651434447,32.72325653924686,double,-2.7529992086808566
1910.628,15.0,35.50870482290398,32.755634093887686,32.73893861889845,double,-2.7530707290162937
1911.111,15.0,35.526200638301894,32.772596341065075,32.75452518627158,double,-2.7536042972368224
1911.593,15.0,35.54280193571924,32.78939219377359,32.76995111524392,double,-2.7534097419456502
1912.075,15.0,35.559852250747035,32.806056088726535,32.78524823001069,double,-2.7537961620204996
1912.557,15.0,35.57648475467564,32.8225872150281,32.80041595752172,double,-2.753897539647543
1913.039,15.0,35.593904806436186,32.83898476820591,32.815453730426405,double,-2.7549200382302743
1913.521,15.0,35.611093487681,32.855247950250394,32.830360987072126,double,-2.7558455374306123
1914.003,15.0,35.629340813385326,32.87137596965341,32.84513717150207,double,-2.7579648437319193
1914.485,15.0,35.64599433666674,32.88736804144725,32.859781733453616,double,-2.7586262952194907
1914.968,15.0,35.662004250470964,32.9032561394884,32.874324099297304,double,-2.7587481109825616
1915.449,15.0,35.678562004362156,32.91894123526772,32.88867381732889,double,-2.7596207690944397
1915.932,15.0,35.695668370588265,32.93455299894341,32.90294968525972,double,-2.7611153716448564
1916.414,15.0,35.71218949645135,32.949993273554476,32.91706209040913,double,-2.7621962228968733
1916.896,15.0,35.72845876459171,32.96529377360016,32.93104020602466,double,-2.763164990991551
1917.378,15.0,35.744020910975564,32.980453754162305,32.944883515972265,double,-2.7635671568132625
1917.86,15.0,35.75943309273106,32.995472477124835,32.95859150979533,double,-2.7639606156062255
1918.342,15.0,35.773505366078204,33.0103492112096,32.972163682711454,double,-2.7631561548686068
1918.824,15.0,35.78746398259353,33.02508323201221,32.985599535609936,double,-2.762380750581317
1919.306,15.0,35.801574849879394,33.03967382203763,32.99889857504875,double,-2.761901027841768
1919.789,15.0,35.81361287624102,33.0541500922964,33.01208747670245,double,-2.7594627839446106
1920.271,15.0,35.82620821779729,33.06845139485885,33.025111145199645,double,-2.7577568229384397
1920.753,15.0,35.8373809805377,33.08260715452476,33.03799655290887,double,-2.754773826012946
1921.235,15.0,35.84940956388082,33.09661668179767,33.05074322904282,double,-2.752792882083149
1921.717,15.0,35.85882023378677,33.11047929426225,33.063350708466864,double,-2.7483409395245184
1922.199,15.0,35.86872119690639,33.1241943166179,33.07581853169565,double,-2.7445268802884892
1922.681,15.0,35.87802149802683,33.13776108071165,33.088146244889636,double,-2.740260417315188
1923.163,15.0,35.887064176888195,33.151178925570704,33.100333399851436,double,-2.7358852513174936
1923.646,15.0,35.89526011393137,33.16447456903969,33.112404399169726,double,-2.730785544891684
1924.128,15.0,35.9041038266,33.17759230906828,33.124308821737195,double,-2.7265115175317156
1924.61,15.0,35.913388390776355,33.190559189029,33.13607137440966,double,-2.722829201747351
1925.092,15.0,35.924065384631135,33.20337457700566,33.14769163153481,double,-2.720690807625475
1925.574,15.0,35.93261538806526,33.2160378484204,33.15916917308422,double,-2.71657753964486
1926.056,15.0,35.94123543978231,33.2285483860647,33.17050358465,double,-2.7126870537176053
1926.538,15.0,35.95084610799042,33.240905580129365,33.18169445744079,double,-2.7099405278610544
1927.02,15.0,35.95992107476159,33.253108828234396,33.192741388277916,double,-2.7068122465271904
1927.502,15.0,35.96997412344093,33.26515753545864,33.203643979591774,double,-2.7048165879822896
1927.985,15.0,35.97965003326093,33.27707562818469,33.21442400791214,double,-2.702574405076236
1928.467,15.0,35.987947927295714,33.28881317522035,33.22503644841481,double,-2.6991347520753664
1928.949,15.0,35.99609233478181,33.300394440474044,33.23550338951609,double,-2.695697894307764
1929.431,15.0,36.0038796704214,33.31181885916322,33.24582445605513,double,-2.6920608112581847
1929.913,15.0,36.013223259228155,33.323085874106084,33.25599927846048,double,-2.690137385122071
1930.395,15.0,36.022529553026324,33.33419493574912,33.26602749274642,double,-2.6883346172772047
1930.877,15.0,36.03017702675875,33.3451455021939,33.275908740508925,double,-2.685031524564846
1931.359,15.0,36.03762477190083,33.35593703922386,33.2856426689219,double,-2.681687732676968
1931.842,15.0,36.04453218039714,33.36659091216334,33.295248665506186,double,-2.6779412682337966
1932.324,15.0,36.05185237930198,33.37706248593231,33.304686611611096,double,-2.6747898933696668
1932.806,15.0,36.05846349686998,33.387373472935124,33.31397621262459,double,-2.6710900239348634
1933.288,15.0,36.065695612662275,33.39752336995658,33.32311713800444,double,-2.6681722427056966
1933.77,15.0,36.0721608769893,33.40751168159066,33.332109062766996,double,-2.6646491953986384
1934.252,15.0,36.07762043423069,33.417337920264714,33.3409516674831,double,-2.660282513965978
1934.734,15.0,36.08300573148218,33.42700160626342,33.34964463827438,double,-2.6560041252187636
1935.216,15.0,36.08903035682347,33.4365022677524,33.35818766680939,double,-2.652528089071071
1935.698,15.0,36.09631731082386,33.445839440801485,33.36658045030004,double,-2.650477870022383
1936.181,15.0,36.100589029703436,33.45503153027002,33.3748396348915,double,-2.6455574994334152
1936.663,15.0,36.107406590923986,33.46404002485512,33.38293072884989,double,-2.643366566068861
1937.145,15.0,36.1132188098076,33.47288368595562,33.390870702033205,double,-2.6403351238519726
1937.627,15.0,36.11815838384237,33.48156208149863,33.39865927380047,double,-2.6365963023437358
1938.109,15.0,36.12400432127286,33.49007478742543,33.40629616903538,double,-2.6339295338474287
1938.591,15.0,36.13042930964175,33.49842138771262,33.41378111814296,double,-2.63200792192913
1939.073,15.0,36.135352195724266,33.50660147439248,33.42111385704588,double,-2.628750721331785
1939.555,15.0,36.1406283610342,33.51461464757302,33.42829412718105,double,-2.626013713461184
1940.038,15.0,36.14379666294441,33.52247661901113,33.435336096545385,double,-2.621320043933278
1940.52,15.0,36.147311026273364,33.53015444962282,33.44221035787811,double,-2.617156576650542
1941.002,15.0,36.15082772314665,33.537664214938395,33.44893140730845,double,-2.613163508208255
1941.484,15.0,36.15343844566966,33.5450055475791,33.455499008307676,double,-2.608432898090557
1941.966,15.0,36.154636461946325,33.55217808833649,33.46191292984454,double,-2.602458373609834
1942.448,15.0,36.15554112192913,33.55918148619034,33.46817294638211,double,-2.5963596357387986
1942.93,15.0,36.15538611547146,33.56601539832585,33.47427883787473,double,-2.5893707171456115
1943.412,15.0,36.15663910349755,33.57267949015057,33.48023038976478,double,-2.5839596133469755
1943.895,15.0,36.156678931602514,33.57918673113741,33.48603925916246,double,-2.5774922004651035
1944.376,15.0,36.15689881155297,33.58549691570907,33.4916696439297,double,-2.5714018958438944
1944.859,15.0,36.15581666038096,33.591662208736516,33.497168167739524,double,-2.5641544516444403
1945.341,15.0,36.15375813840806,33.59764348317539,33.5025000032329,double,-2.5561146552326717
1945.823,15.0,36.152127835038655,33.603453387642645,33.507676508172544,double,-2.54867444739601
1946.305,15.0,36.150280558170415,33.609091637230925,33.512697500880314,double,-2.541188920939491
1946.787,15.0,36.14757758495978,33.61455795536261,33.51756280514661,double,-2.5330196295971663
1947.269,15.0,36.144535266306725,33.6198520738035,33.52227225022766,double,-2.5246831925032245
1947.751,15.0,36.14165452224161,33.62497373267641,33.52682567084339,double,-2.5166807895651955
1948.233,15.0,36.139917492908,33.629922680473754,33.531222907174765,double,-2.5099948124342406
1948.716,15.0,36.13752526522775,33.63470840282105,33.53547244078673,double,-2.5028168624067093
1949.198,15.0,36.134911919769166,33.6393108479345,33.53955652611146,double,-2.4956010718346633
1949.68,15.0,36.13364762296564,33.64373987733056,33.54348398014706,double,-2.489907745635084
1950.162,15.0,36.131154470578146,33.64799527311916,33.54725466490812,double,-2.4831591974589893
1950.644,15.0,36.129007376752675,33.65207682583859,33.55086844785974,double,-2.476930550914086
1951.126,15.0,36.128081511353756,33.655984334465764,33.55432520191544,double,-2.4720971768879885
1951.608,15.0,36.125702347675926,33.65971760642644,33.557624805435545,double,-2.465984741249488
1952.09,15.0,36.12338343568483,33.663276457604766,33.560767142225245,double,-2.4601069780800677
1952.573,15.0,36.12037784408912,33.66666755201819,33.56375813072747,double,-2.4537102920709266
1953.055,15.0,36.117526148308954,33.66987668041595,33.566585280410465,double,-2.4476494678929983
1953.537,15.0,36.11384899703178,33.67291088620448,33.56925484723105,double,-2.440938110827301
1954.019,15.0,36.11133827514079,33.675770019207704,33.57176673677015,double,-2.435568255933085
1954.501,15.0,36.107170840498256,33.67845393774993,33.57412086004615,double,-2.4287169027483237
1954.983,15.0,36.1042880964392,33.680962508663406,33.57631713351392,double,-2.423325587775793
1955.465,15.0,36.101552534789896,33.68329560729473,33.5783554790636,double,-2.418256927495166
1955.947,15.0,36.09821847992186,33.68545311751142,33.58023582401963,double,-2.4127653624104406
1956.429,15.0,36.094514156630325,33.687434931707784,33.58195810113981,double,-2.4070792249225423
1956.912,15.0,36.092110372314416,33.689244514935446,33.583525329318405,double,-2.4028658573789716
