wavenumber_cm-1,angle_deg,third_beam_ratio_percent
3156.418,10.0,1.2253107505750082e-08
3156.9,10.0,1.221680331402073e-08
3157.382,10.0,1.218059808275162e-08
3157.864,10.0,1.2144491557781945e-08
3158.346,10.0,1.2108483485588517e-08
3158.829,10.0,1.2072499213374127e-08
3159.311,10.0,1.2036687491642185e-08
3159.793,10.0,1.2000973465387583e-08
3160.275,10.0,1.1965356883610021e-08
3160.757,10.0,1.1929837495941631e-08
3161.239,10.0,1.1894415052633764e-08
3161.721,10.0,1.1859089304562453e-08
3162.203,10.0,1.1823860003231046e-08
3162.686,10.0,1.1788654110332615e-08
3163.167,10.0,1.1753689749888451e-08
3163.65,10.0,1.1718675910661852e-08
3164.132,10.0,1.1683830121472655e-08
3164.614,10.0,1.1649079545294401e-08
3165.096,10.0,1.1614423937330954e-08
3165.578,10.0,1.1579863053396232e-08
3166.06,10.0,1.1545396649916104e-08
3166.542,10.0,1.1511024483919985e-08
3167.024,10.0,1.1476746313051432e-08
3167.507,10.0,1.1442491070813308e-08
3167.989,10.0,1.1408400359293867e-08
3168.471,10.0,1.1374402918946515e-08
3168.953,10.0,1.134049850982462e-08
3169.435,10.0,1.1306686892585326e-08
3169.917,10.0,1.1272967828473744e-08
3170.399,10.0,1.1239341079339598e-08
3170.881,10.0,1.120580640762681e-08
3171.364,10.0,1.1172294288204233e-08
3171.846,10.0,1.1138943250830157e-08
3172.328,10.0,1.1105683581269136e-08
3172.81,10.0,1.107251504432621e-08
3173.292,10.0,1.1039437405398289e-08
3173.774,10.0,1.1006450430466954e-08
3174.256,10.0,1.097355388609821e-08
3174.738,10.0,1.0940747539439372e-08
3175.22,10.0,1.090803115822086e-08
3175.703,10.0,1.0875336913733793e-08
3176.185,10.0,1.0842799954362054e-08
3176.667,10.0,1.0810352266621344e-08
3177.149,10.0,1.0777993620553771e-08
3177.631,10.0,1.0745723786780081e-08
3178.113,10.0,1.0713542536491227e-08
3178.595,10.0,1.0681449641449497e-08
3179.077,10.0,1.0649444873987331e-08
3179.56,10.0,1.0617461880654754e-08
3180.042,10.0,1.058563286928366e-08
3180.524,10.0,1.055389130542951e-08
3181.006,10.0,1.0522236963691212e-08
3181.488,10.0,1.049066961923189e-08
3181.97,10.0,1.0459189047776167e-08
3182.452,10.0,1.0427795025610518e-08
3182.934,10.0,1.039648732957534e-08
3183.417,10.0,1.0365201051337102e-08
3183.899,10.0,1.033406551827371e-08
3184.381,10.0,1.0303015644751768e-08
3184.863,10.0,1.0272051209839982e-08
3185.345,10.0,1.0241171993155245e-08
3185.827,10.0,1.0210377774865139e-08
3186.309,10.0,1.0179668335687256e-08
3186.791,10.0,1.0149043456887058e-08
3187.273,10.0,1.0118502920276958e-08
3187.756,10.0,1.0087983407931552e-08
3188.238,10.0,1.0057611077168283e-08
3188.72,10.0,1.0027322436843804e-08
3189.202,10.0,9.997117270944349e-09
3189.684,10.0,9.966995363990637e-09
3190.166,10.0,9.936956501047389e-09
3190.648,10.0,9.907000467712243e-09
3191.13,10.0,9.877127050122072e-09
3191.613,10.0,9.847274313366326e-09
3192.094,10.0,9.817627209376594e-09
3192.577,10.0,9.787938979734636e-09
3193.059,10.0,9.758394066543393e-09
3193.541,10.0,9.728930707318347e-09
3194.023,10.0,9.699548691377627e-09
3194.505,10.0,9.67024780856872e-09
3194.987,10.0,9.641027849263334e-09
3195.469,10.0,9.611888604360388e-09
3195.951,10.0,9.582829865275465e-09
3196.434,10.0,9.55379138602486e-09
3196.916,10.0,9.52489320085845e-09
3197.398,10.0,9.496074898456872e-09
3197.88,10.0,9.467336272313862e-09
3198.362,10.0,9.438677116442189e-09
3198.844,10.0,9.410097225365082e-09
3199.326,10.0,9.381596394123563e-09
3199.808,10.0,9.353174418269019e-09
3200.291,10.0,9.324772371899953e-09
3200.773,10.0,9.296507658055116e-09
3201.255,10.0,9.268321188887257e-09
3201.737,10.0,9.240212761984106e-09
3202.219,10.0,9.21218217543693e-09
3202.701,10.0,9.184229227844944e-09
3203.183,10.0,9.156353718307532e-09
3203.665,10.0,9.12855544642572e-09
3204.147,10.0,9.100834212303825e-09
3204.63,10.0,9.073132542760796e-09
3205.112,10.0,9.045564945259545e-09
3205.594,10.0,9.018073788404546e-09
3206.076,10.0,8.990658874291914e-09
3206.558,10.0,8.963320005506947e-09
3207.04,10.0,8.936056985134527e-09
3207.522,10.0,8.908869616745238e-09
3208.004,10.0,8.881757704403142e-09
3208.487,10.0,8.854665038122076e-09
3208.969,10.0,8.827703607560144e-09
3209.451,10.0,8.800817047766188e-09
3209.933,10.0,8.774005164756003e-09
3210.415,10.0,8.747267765030438e-09
3210.897,10.0,8.720604655573667e-09
3211.379,10.0,8.694015643848295e-09
3211.861,10.0,8.667500537806692e-09
3212.344,10.0,8.6410043647029e-09
3212.826,10.0,8.614636648118077e-09
3213.308,10.0,8.588342263533318e-09
3213.79,10.0,8.562121020808393e-09
3214.272,10.0,8.535972730277222e-09
3214.754,10.0,8.50989720275212e-09
3215.236,10.0,8.483894249511768e-09
3215.718,10.0,8.457963682308629e-09
3216.2,10.0,8.432105313368141e-09
3216.683,10.0,8.406265531438716e-09
3217.165,10.0,8.380551146386027e-09
3217.647,10.0,8.35490839868911e-09
3218.129,10.0,8.32933710244326e-09
3218.611,10.0,8.303837072204859e-09
3219.093,10.0,8.278408122997122e-09
3219.575,10.0,8.253050070303813e-09
3220.057,10.0,8.227762730071191e-09
3220.54,10.0,8.202493674853276e-09
3221.021,10.0,8.177399453063027e-09
3221.504,10.0,8.152271197754962e-09
3221.986,10.0,8.127265020992925e-09
3222.468,10.0,8.10232864291421e-09
3222.95,10.0,8.077461882208323e-09
3223.432,10.0,8.052664558017055e-09
3223.914,10.0,8.027936489934716e-09
3224.396,10.0,8.003277498003118e-09
3224.878,10.0,7.978687402717311e-09
3225.361,10.0,7.954115222102312e-09
3225.843,10.0,7.929662525395636e-09
3226.325,10.0,7.905278189136627e-09
3226.807,10.0,7.880962035603873e-09
3227.289,10.0,7.856713887529258e-09
3227.771,10.0,7.832533568078078e-09
3228.253,10.0,7.808420900864084e-09
3228.735,10.0,7.784375709938616e-09
3229.218,10.0,7.760348142972914e-09
3229.7,10.0,7.736437517626065e-09
3230.182,10.0,7.712593842998075e-09
3230.664,10.0,7.68881694489474e-09
3231.146,10.0,7.665106649557835e-09
3231.628,10.0,7.641462783663304e-09
3232.11,10.0,7.61788517431871e-09
3232.592,10.0,7.594373649065722e-09
3233.074,10.0,7.57092803587731e-09
3233.557,10.0,7.547499725411781e-09
3234.039,10.0,7.524185557842563e-09
3234.521,10.0,7.500936788474865e-09
3235.003,10.0,7.477753246995729e-09
3235.485,10.0,7.454634763516571e-09
3235.967,10.0,7.431581168574101e-09
3236.449,10.0,7.408592293130541e-09
3236.931,10.0,7.3856679685660796e-09
3237.414,10.0,7.362760666231855e-09
3237.896,10.0,7.339965072316295e-09
3238.378,10.0,7.317233525607219e-09
3238.86,10.0,7.294565859171838e-09
3239.342,10.0,7.271961906488859e-09
3239.824,10.0,7.24942150145685e-09
3240.306,10.0,7.2269444783883874e-09
3240.788,10.0,7.204530672010086e-09
3241.271,10.0,7.182133612030168e-09
3241.753,10.0,7.1598458751670675e-09
3242.235,10.0,7.137620861309767e-09
3242.717,10.0,7.115458406834151e-09
3243.199,10.0,7.093358348523863e-09
3243.681,10.0,7.071320523569883e-09
3244.163,10.0,7.049344769571348e-09
3244.645,10.0,7.027430924535003e-09
3245.127,10.0,7.0055788268675465e-09
3245.61,10.0,6.9837431707648645e-09
3246.092,10.0,6.962014211957458e-09
3246.574,10.0,6.940346517838528e-09
3247.056,10.0,6.918739928431511e-09
3247.538,10.0,6.897194284156442e-09
3248.02,10.0,6.875709425832732e-09
3248.502,10.0,6.8542851946802224e-09
3248.984,10.0,6.832921432314314e-09
3249.467,10.0,6.811573845296713e-09
3249.948,10.0,6.7903746823821674e-09
3250.431,10.0,6.769147493521366e-09
3250.913,10.0,6.748024154349446e-09
3251.395,10.0,6.726960497639257e-09
3251.877,10.0,6.705956367369774e-09
3252.359,10.0,6.685011607910592e-09
3252.841,10.0,6.664126064018778e-09
3253.323,10.0,6.643299580840824e-09
3253.805,10.0,6.622532003909498e-09
3254.288,10.0,6.601780275745416e-09
3254.77,10.0,6.581130170869776e-09
3255.252,10.0,6.560538510839818e-09
3255.734,10.0,6.540005142728389e-09
3256.216,10.0,6.519529913994301e-09
3256.698,10.0,6.499112672475928e-09
3257.18,10.0,6.478753266391082e-09
3257.662,10.0,6.458451544340566e-09
3258.145,10.0,6.438165414609854e-09
3258.627,10.0,6.417978726831121e-09
3259.109,10.0,6.397849270840742e-09
3259.591,10.0,6.37777689674747e-09
3260.073,10.0,6.357761455036702e-09
3260.555,10.0,6.3378027965654884e-09
3261.037,10.0,6.3179007725667e-09
3261.519,10.0,6.298055234644182e-09
3262.001,10.0,6.278266034772147e-09
3262.484,10.0,6.2584921437520304e-09
3262.966,10.0,6.238815293508896e-09
3263.448,10.0,6.21919433915832e-09
3263.93,10.0,6.1996291341515646e-09
3264.412,10.0,6.180119532308604e-09
3264.894,10.0,6.16066538781221e-09
3265.376,10.0,6.141266555215568e-09
3265.858,10.0,6.121922889429659e-09
3266.341,10.0,6.102594284895822e-09
3266.823,10.0,6.083360632632812e-09
3267.305,10.0,6.064181713800464e-09
3267.787,10.0,6.045057384761098e-09
3268.269,10.0,6.025987502236093e-09
3268.751,10.0,6.006971923304318e-09
3269.233,10.0,5.98801050540564e-09
3269.715,10.0,5.969103106333934e-09
3270.198,10.0,5.950210524955366e-09
3270.68,10.0,5.931410849683013e-09
3271.162,10.0,5.9126647684626105e-09
3271.644,10.0,5.893972140507541e-09
3272.126,10.0,5.875332825385267e-09
3272.608,10.0,5.856746683014287e-09
3273.09,10.0,5.838213573663197e-09
3273.572,10.0,5.8197333579518696e-09
3274.054,10.0,5.801305896848178e-09
3274.537,10.0,5.782892984180121e-09
3275.019,10.0,5.764570725318228e-09
3275.501,10.0,5.746300805767298e-09
3275.983,10.0,5.7280830878831566e-09
3276.465,10.0,5.7099174343682895e-09
3276.947,10.0,5.691803708266469e-09
3277.429,10.0,5.673741772965854e-09
3277.911,10.0,5.6557314921962465e-09
3278.394,10.0,5.6377355246459975e-09
3278.875,10.0,5.619865350875636e-09
3279.358,10.0,5.60197222675045e-09
3279.84,10.0,5.584167314122103e-09
3280.322,10.0,5.566413379497965e-09
3280.804,10.0,5.548710288645638e-09
3281.286,10.0,5.53105790766594e-09
3281.768,10.0,5.513456102997729e-09
3282.25,10.0,5.495904741412096e-09
3282.732,10.0,5.478403690015547e-09
3283.215,10.0,5.460916663183767e-09
3283.697,10.0,5.443515938506068e-09
3284.179,10.0,5.426165127058286e-09
3284.661,10.0,5.4088640972717105e-09
3285.143,10.0,5.391612717911135e-09
3285.625,10.0,5.374410858068238e-09
3286.107,10.0,5.3572583871637096e-09
3286.589,10.0,5.340155174945411e-09
3287.072,10.0,5.323065760548557e-09
3287.554,10.0,5.306060777770616e-09
3288.036,10.0,5.289104664609458e-09
3288.518,10.0,5.272197292112185e-09
3289.0,10.0,5.255338531651038e-09
3289.482,10.0,5.238528254921591e-09
3289.964,10.0,5.221766333939795e-09
3290.446,10.0,5.205052641042397e-09
3290.928,10.0,5.188387048886171e-09
3291.411,10.0,5.17173500384183e-09
3291.893,10.0,5.155165331553134e-09
3292.375,10.0,5.1386433796274566e-09
3292.857,10.0,5.122169021994499e-09
3293.339,10.0,5.105742132901019e-09
3293.821,10.0,5.0893625869072065e-09
3294.303,10.0,5.073030258889085e-09
3294.785,10.0,5.056745024038005e-09
3295.268,10.0,5.040473117243183e-09
3295.75,10.0,5.024281792601692e-09
3296.232,10.0,5.008137188312173e-09
3296.714,10.0,4.9920391808133945e-09
3297.196,10.0,4.975987646851023e-09
3297.678,10.0,4.959982463482013e-09
3298.16,10.0,4.9440235080726594e-09
3298.642,10.0,4.928110658292978e-09
3299.125,10.0,4.912210921029415e-09
3299.607,10.0,4.8963900117784405e-09
2500.257,15.0,4.660344394195662e-07
2500.739,15.0,4.6485243991306297e-07
2501.221,15.0,4.636734558435372e-07
2501.703,15.0,4.6249747931841295e-07
2502.186,15.0,4.613220720175084e-07
2502.668,15.0,4.6015209318865485e-07
2503.15,15.0,4.5898509833921125e-07
2503.632,15.0,4.5782107966242773e-07
2504.114,15.0,4.5666002937269795e-07
2504.596,15.0,4.5550193970571367e-07
2505.078,15.0,4.543468029182414e-07
2505.56,15.0,4.531946112881527e-07
2506.042,15.0,4.5204535711436064e-07
2506.525,15.0,4.508966574905259e-07
2507.007,15.0,4.497532612643382e-07
2507.489,15.0,4.4861277950081624e-07
2507.971,15.0,4.474752045824166e-07
2508.453,15.0,4.4634052891224286e-07
2508.935,15.0,4.452087449141517e-07
2509.417,15.0,4.440798450325537e-07
2509.899,15.0,4.429538217323866e-07
2510.382,15.0,4.41828340280784e-07
2510.864,15.0,4.407080535493868e-07
2511.346,15.0,4.395906209014791e-07
2511.828,15.0,4.3847603488373786e-07
2512.31,15.0,4.3736428806294554e-07
2512.792,15.0,4.3625537302620997e-07
2513.274,15.0,4.351492823806744e-07
2513.756,15.0,4.340460087536248e-07
2514.239,15.0,4.3294326458766727e-07
2514.721,15.0,4.318456087658368e-07
2515.203,15.0,4.3075074794903294e-07
2515.685,15.0,4.296586748443483e-07
2516.167,15.0,4.2856938217864985e-07
2516.649,15.0,4.274828626985264e-07
2517.131,15.0,4.2639910917027687e-07
2517.613,15.0,4.2531811437980024e-07
2518.095,15.0,4.2423987113254266e-07
2518.578,15.0,4.2316214377587305e-07
2519.06,15.0,4.220893877810267e-07
2519.542,15.0,4.210193618479581e-07
2520.024,15.0,4.1995205885992484e-07
2520.506,15.0,4.1888747171945565e-07
2520.988,15.0,4.1782559334836303e-07
2521.47,15.0,4.167664166875898e-07
2521.952,15.0,4.1570993469725765e-07
2522.435,15.0,4.146539568501745e-07
2522.917,15.0,4.136028487114924e-07
2523.399,15.0,4.1255441422331134e-07
2523.881,15.0,4.1150864642172746e-07
2524.363,15.0,4.1046553836177837e-07
2524.845,15.0,4.094250831171847e-07
2525.327,15.0,4.0838727378048726e-07
2525.809,15.0,4.073521034629535e-07
2526.292,15.0,4.063174258303984e-07
2526.773,15.0,4.0528965242339096e-07
2527.256,15.0,4.042602294178119e-07
2527.738,15.0,4.032355520726032e-07
2528.22,15.0,4.0221347956723294e-07
2528.702,15.0,4.011940051241041e-07
2529.184,15.0,4.0017712198387267e-07
2529.666,15.0,3.991628234055243e-07
2530.148,15.0,3.9815110266623295e-07
2530.63,15.0,3.971419530613962e-07
2531.113,15.0,3.961332822146318e-07
2531.595,15.0,3.951292601368539e-07
2532.077,15.0,3.9412778917437827e-07
2532.559,15.0,3.9312886269481094e-07
2533.041,15.0,3.921324740836106e-07
2533.523,15.0,3.91138616744158e-07
2534.005,15.0,3.901472840977041e-07
2534.487,15.0,3.8915846958317025e-07
2534.969,15.0,3.8817216665721856e-07
2535.452,15.0,3.871863303192902e-07
2535.934,15.0,3.86205036188162e-07
2536.416,15.0,3.8522623410803483e-07
2536.898,15.0,3.8424991760594035e-07
2537.38,15.0,3.8327608022643673e-07
2537.862,15.0,3.823047155315052e-07
2538.344,15.0,3.813358171004841e-07
2538.826,15.0,3.803693785300034e-07
2539.309,15.0,3.794033960108616e-07
2539.791,15.0,3.784418630908436e-07
2540.273,15.0,3.774827709115372e-07
2540.755,15.0,3.765261131384961e-07
2541.237,15.0,3.7557188345422176e-07
2541.719,15.0,3.7462007555829377e-07
2542.201,15.0,3.736706831672647e-07
2542.683,15.0,3.727237000146413e-07
2543.166,15.0,3.717771626344484e-07
2543.648,15.0,3.7083498419258185e-07
2544.13,15.0,3.6989519627779344e-07
2544.612,15.0,3.6895779269083465e-07
2545.094,15.0,3.680227672491921e-07
2545.576,15.0,3.670901137869192e-07
2546.058,15.0,3.6615982615474794e-07
2546.54,15.0,3.652318982199427e-07
2547.022,15.0,3.643063238662589e-07
2547.505,15.0,3.6338118402142964e-07
2547.987,15.0,3.624603033984058e-07
2548.469,15.0,3.615417580937905e-07
2548.951,15.0,3.606255420569057e-07
2549.433,15.0,3.597116492534062e-07
2549.915,15.0,3.5880007366513385e-07
2550.397,15.0,3.578908092901105e-07
2550.879,15.0,3.569838501425083e-07
2551.362,15.0,3.560773157508269e-07
2551.844,15.0,3.551749539166524e-07
2552.326,15.0,3.5427487943647854e-07
2552.808,15.0,3.533770863886417e-07
2553.29,15.0,3.524815688672864e-07
2553.772,15.0,3.515883209825461e-07
2554.254,15.0,3.506973368602622e-07
2554.736,15.0,3.498086106421395e-07
2555.219,15.0,3.4892029966453626e-07
2555.7,15.0,3.4803790856364994e-07
2556.183,15.0,3.4715409354040316e-07
2556.665,15.0,3.4627434529971517e-07
2557.147,15.0,3.4539682589463946e-07
2557.629,15.0,3.445215295605997e-07
2558.111,15.0,3.4364845054854094e-07
2558.593,15.0,3.4277758312474876e-07
2559.075,15.0,3.4190892157095307e-07
2559.557,15.0,3.4104246018417627e-07
2560.04,15.0,3.40176402469106e-07
2560.522,15.0,3.3931432890385463e-07
2561.004,15.0,3.3845443847666077e-07
2561.486,15.0,3.375967255454929e-07
2561.968,15.0,3.3674118448348857e-07
2562.45,15.0,3.3588780967885113e-07
2562.932,15.0,3.3503659553478897e-07
2563.414,15.0,3.3418753646957946e-07
2563.896,15.0,3.333406269164135e-07
2564.379,15.0,3.324941109224515e-07
2564.861,15.0,3.3165148818335085e-07
2565.343,15.0,3.3081099833370965e-07
2565.825,15.0,3.299726358661684e-07
2566.307,15.0,3.291363952881056e-07
2566.789,15.0,3.283022711215682e-07
2567.271,15.0,3.274702579033026e-07
2567.753,15.0,3.266403501846662e-07
2568.236,15.0,3.258108272676072e-07
2568.718,15.0,3.2498511860071775e-07
2569.2,15.0,3.241614991636635e-07
2569.682,15.0,3.2333996356588345e-07
2570.164,15.0,3.2252050643132563e-07
2570.646,15.0,3.2170312239817444e-07
2571.128,15.0,3.208878061190989e-07
2571.61,15.0,3.2007455226094933e-07
2572.093,15.0,3.1926167465875695e-07
2572.575,15.0,3.184525339515241e-07
2573.057,15.0,3.1764543974035705e-07
2573.539,15.0,3.168403867489639e-07
2574.021,15.0,3.16037369715172e-07
2574.503,15.0,3.1523638339084463e-07
2574.985,15.0,3.1443742254186563e-07
2575.467,15.0,3.1364048194815126e-07
2575.949,15.0,3.1284555640349333e-07
2576.432,15.0,3.120509977479546e-07
2576.914,15.0,3.112600908921181e-07
2577.396,15.0,3.104711835393504e-07
2577.878,15.0,3.0968427053887064e-07
2578.36,15.0,3.0889934675362155e-07
2578.842,15.0,3.0811640706031766e-07
2579.324,15.0,3.07335446349265e-07
2579.806,15.0,3.0655645952447823e-07
2580.289,15.0,3.057778314759736e-07
2580.771,15.0,3.050027812588441e-07
2581.253,15.0,3.042296897108345e-07
2581.735,15.0,3.034585517901377e-07
2582.217,15.0,3.026893624683075e-07
2582.699,15.0,3.0192211673038766e-07
2583.181,15.0,3.0115680957473086e-07
2583.663,15.0,3.0039343601305e-07
2584.146,15.0,2.9963041331038597e-07
2584.627,15.0,2.988724697848582e-07
2585.11,15.0,2.9811329740955473e-07
2585.592,15.0,2.9735761257151534e-07
2586.074,15.0,2.966038365744253e-07
2586.556,15.0,2.9585196450925307e-07
2587.038,15.0,2.9510199148e-07
2587.52,15.0,2.943539126036963e-07
2588.002,15.0,2.9360772301042136e-07
2588.484,15.0,2.9286341784318546e-07
2588.967,15.0,2.921194539063242e-07
2589.449,15.0,2.9137890695636495e-07
2589.931,15.0,2.906402299289181e-07
2590.413,15.0,2.8990341801849685e-07
2590.895,15.0,2.891684664324429e-07
2591.377,15.0,2.884353703908127e-07
2591.859,15.0,2.8770412512639584e-07
2592.341,15.0,2.869747258846366e-07
2592.823,15.0,2.862471679236497e-07
2593.306,15.0,2.8551994277385754e-07
2593.788,15.0,2.847960569946774e-07
2594.27,15.0,2.840739983363154e-07
2594.752,15.0,2.833537621071167e-07
2595.234,15.0,2.826353436278976e-07
2595.716,15.0,2.8191873823188125e-07
2596.198,15.0,2.8120394126474026e-07
2596.68,15.0,2.8049094808448936e-07
2597.163,15.0,2.7977828042216116e-07
2597.645,15.0,2.7906888465728004e-07
2598.127,15.0,2.7836127881756037e-07
2598.609,15.0,2.7765545831018516e-07
2599.091,15.0,2.7695141855449615e-07
2599.573,15.0,2.762491549819644e-07
2600.055,15.0,2.755486630362349e-07
2600.537,15.0,2.7484993817300594e-07
2601.02,15.0,2.7415153170918913e-07
2601.502,15.0,2.7345633106899686e-07
2601.984,15.0,2.727628839413302e-07
2602.466,15.0,2.7207118582996024e-07
2602.948,15.0,2.713812322505879e-07
2603.43,15.0,2.706930187307889e-07
2603.912,15.0,2.700065408100146e-07
2604.394,15.0,2.6932179403954074e-07
2604.876,15.0,2.6863877398242534e-07
2605.359,15.0,2.679560645199168e-07
2605.841,15.0,2.6727648818521044e-07
2606.323,15.0,2.6659862531437877e-07
2606.805,15.0,2.659224715173533e-07
2607.287,15.0,2.6524802241568893e-07
2607.769,15.0,2.645752736425704e-07
2608.251,15.0,2.6390422084271735e-07
2608.733,15.0,2.6323485967239234e-07
2609.216,15.0,2.625658023348074e-07
2609.698,15.0,2.6189981492549773e-07
2610.18,15.0,2.6123550617446865e-07
2610.662,15.0,2.6057287178381946e-07
2611.144,15.0,2.5991190746703495e-07
2611.626,15.0,2.5925260894896365e-07
2612.108,15.0,2.5859497196572897e-07
2612.59,15.0,2.579389922647271e-07
2613.073,15.0,2.572833097958771e-07
2613.554,15.0,2.56631987755414e-07
2614.037,15.0,2.559796055132574e-07
2614.519,15.0,2.553302160389363e-07
2615.001,15.0,2.546824627433746e-07
2615.483,15.0,2.5403634144108746e-07
2615.965,15.0,2.533918479575933e-07
2616.447,15.0,2.5274897812946764e-07
2616.929,15.0,2.5210772780430613e-07
2617.411,15.0,2.5146809284065847e-07
2617.894,15.0,2.5082874707931414e-07
2618.376,15.0,2.5019233378805927e-07
2618.858,15.0,2.4955752349097167e-07
2619.34,15.0,2.4892431209024893e-07
2619.822,15.0,2.4829269549886523e-07
2620.304,15.0,2.476626696405901e-07
2620.786,15.0,2.470342304499832e-07
2621.268,15.0,2.4640737387231386e-07
2621.75,15.0,2.4578209586356216e-07
2622.233,15.0,2.451571000337143e-07
2622.715,15.0,2.4453497032755056e-07
2623.197,15.0,2.4391440711385104e-07
2623.679,15.0,2.432954063911422e-07
2624.161,15.0,2.4267796416851644e-07
2624.643,15.0,2.4206207646553566e-07
2625.125,15.0,2.414477393123554e-07
2625.607,15.0,2.408349487495145e-07
2626.09,15.0,2.402224342796576e-07
2626.572,15.0,2.3961272824921685e-07
2627.054,15.0,2.390045569852321e-07
2627.536,15.0,2.383979165698936e-07
2628.018,15.0,2.377928030957041e-07
2628.5,15.0,2.3718921266548662e-07
2628.982,15.0,2.3658714139232492e-07
2629.464,15.0,2.3598658539951962e-07
2629.947,15.0,2.3538629955797082e-07
2630.429,15.0,2.347887656603935e-07
2630.911,15.0,2.3419273546632364e-07
2631.393,15.0,2.335982051398248e-07
2631.875,15.0,2.3300517085498844e-07
2632.357,15.0,2.3241362879603098e-07
2632.839,15.0,2.3182357515717701e-07
2633.321,15.0,2.3123500614271413e-07
2633.803,15.0,2.3064791796687247e-07
2634.286,15.0,2.300610934258515e-07
2634.768,15.0,2.2947695866258963e-07
2635.25,15.0,2.2889429343259012e-07
2635.732,15.0,2.2831309398983315e-07
2636.214,15.0,2.277333565981151e-07
2636.696,15.0,2.2715507753109258e-07
2637.178,15.0,2.2657825307220193e-07
2637.66,15.0,2.260028795146573e-07
2638.143,15.0,2.254277639446428e-07
2638.625,15.0,2.2485528409941537e-07
2639.107,15.0,2.2428424408590442e-07
2639.589,15.0,2.23714640236197e-07
2640.071,15.0,2.2314646889197944e-07
2640.553,15.0,2.225797264045731e-07
2641.035,15.0,2.220144091348493e-07
2641.517,15.0,2.2145051345327856e-07
2642.0,15.0,2.2088687024510411e-07
2642.481,15.0,2.203269723840667e-07
2642.964,15.0,2.1976616014390985e-07
2643.446,15.0,2.1920791762549995e-07
2643.928,15.0,2.186510786826094e-07
2644.41,15.0,2.1809563974250065e-07
2644.892,15.0,2.17541597241866e-07
2645.374,15.0,2.1698894762670613e-07
2645.856,15.0,2.1643768735237492e-07
2646.338,15.0,2.1588781288352491e-07
2646.821,15.0,2.1533818417792215e-07
2647.303,15.0,2.1479107360791513e-07
2647.785,15.0,2.1424533828562396e-07
2648.267,15.0,2.137009747126653e-07
2648.749,15.0,2.131579793998499e-07
2649.231,15.0,2.126163488670859e-07
2649.713,15.0,2.1207607964348126e-07
2650.195,15.0,2.115371682671753e-07
2650.677,15.0,2.1099961128543297e-07
2651.16,15.0,2.1046229419582394e-07
2651.642,15.0,2.0992743847322534e-07
2652.124,15.0,2.093939268339982e-07
2652.606,15.0,2.0886175586147154e-07
2653.088,15.0,2.083309221479256e-07
2653.57,15.0,2.078014222945314e-07
2654.052,15.0,2.0727325291139998e-07
2654.534,15.0,2.067464106174754e-07
2655.017,15.0,2.062198031267838e-07
2655.499,15.0,2.0569560763946627e-07
2655.981,15.0,2.051727291443584e-07
2656.463,15.0,2.0465116429573532e-07
2656.945,15.0,2.0413090975662163e-07
2657.427,15.0,2.0361196219875544e-07
2657.909,15.0,2.030943183026008e-07
2658.391,15.0,2.0257797475730856e-07
2658.874,15.0,2.020618610454758e-07
2659.356,15.0,2.0154811098469115e-07
2659.838,15.0,2.0103565138729007e-07
2660.32,15.0,2.0052447897693245e-07
2660.802,15.0,2.0001459048587269e-07
2661.284,15.0,1.995059826548973e-07
2661.766,15.0,1.989986522332909e-07
2662.248,15.0,1.9849259597887888e-07
2662.73,15.0,1.979878106579547e-07
2663.213,15.0,1.9748324971841833e-07
2663.695,15.0,1.9698099921714087e-07
2664.177,15.0,1.9648000999214473e-07
2664.659,15.0,1.9598027884339784e-07
2665.141,15.0,1.9548180257923475e-07
2665.623,15.0,1.9498457801631669e-07
2666.105,15.0,1.9448860197962314e-07
2666.587,15.0,1.9399387130243146e-07
2667.07,15.0,1.934993602803342e-07
2667.552,15.0,1.9300711342236707e-07
2668.034,15.0,1.9251610246672603e-07
2668.516,15.0,1.920263242796581e-07
2668.998,15.0,1.915377757355415e-07
2669.48,15.0,1.910504537169763e-07
2669.962,15.0,1.9056435511464409e-07
2670.444,15.0,1.90079476827377e-07
2670.927,15.0,1.895948135790268e-07
2671.408,15.0,1.8911336883371382e-07
2671.891,15.0,1.8863113580741426e-07
2672.373,15.0,1.881511104330515e-07
2672.855,15.0,1.876722899824222e-07
2673.337,15.0,1.8719467140256112e-07
2673.819,15.0,1.8671825164848821e-07
2674.301,15.0,1.8624302768315155e-07
2674.783,15.0,1.8576899647743019e-07
2675.265,15.0,1.852961550100591e-07
2675.748,15.0,1.8482352296239256e-07
2676.23,15.0,1.8435305439224234e-07
2676.712,15.0,1.8388376653769424e-07
2677.194,15.0,1.8341565640887138e-07
2677.676,15.0,1.829487210237169e-07
2678.158,15.0,1.824829574079322e-07
2678.64,15.0,1.820183625949659e-07
2679.122,15.0,1.8155493362599433e-07
2679.604,15.0,1.810926675498888e-07
2680.087,15.0,1.8063060597520488e-07
2680.569,15.0,1.8017065925956836e-07
2681.051,15.0,1.7971186662335373e-07
2681.533,15.0,1.7925422514610135e-07
2682.015,15.0,1.787977319148968e-07
2682.497,15.0,1.7834238402440616e-07
2682.979,15.0,1.7788817857688915e-07
2683.461,15.0,1.7743511268211914e-07
2683.944,15.0,1.769822470244552e-07
2684.426,15.0,1.765314539438595e-07
2684.908,15.0,1.7608179178442052e-07
2685.39,15.0,1.7563325768590867e-07
2685.872,15.0,1.7518584879548921e-07
