wavenumber_cm1,eta3_10deg_percent,eta3_15deg_percent,engineering_threshold_percent
2924.038,4.794665266042141e-08,4.8666008444103096e-08,0.1
2924.52,4.7816336230005025e-08,4.8537101387138945e-08,0.1
2925.002,4.768635750248344e-08,4.840852004971142e-08,0.1
2925.484,4.755671562240158e-08,4.8280263625910563e-08,0.1
2925.966,4.74274097364857e-08,4.8152331311830894e-08,0.1
2926.448,4.729843899362171e-08,4.80247223055754e-08,0.1
2926.93,4.7169802544866e-08,4.789743580723508e-08,0.1
2927.413,4.704123370066245e-08,4.777020794033498e-08,0.1
2927.895,4.6913263991074936e-08,4.764356473103373e-08,0.1
2928.377,4.678562603992978e-08,4.751724164020699e-08,0.1
2928.859,4.6658319006870674e-08,4.7391237875879346e-08,0.1
2929.341,4.653134205369066e-08,4.726555264804943e-08,0.1
2929.823,4.64046943442937e-08,4.7140185168684216e-08,0.1
2930.305,4.627837504472663e-08,4.701513465170893e-08,0.1
2930.787,4.615238332313499e-08,4.689040031299008e-08,0.1
2931.27,4.602645797315831e-08,4.676572356709414e-08,0.1
2931.751,4.5901379297070085e-08,4.6641877043610794e-08,0.1
2932.234,4.5776106311745003e-08,4.6517830053383046e-08,0.1
2932.716,4.565141729768456e-08,4.6394353274129774e-08,0.1
2933.198,4.5527051732248304e-08,4.6271188780074144e-08,0.1
2933.68,4.5403008796184126e-08,4.6148335798726746e-08,0.1
2934.162,4.5279287672322185e-08,4.6025793559515926e-08,0.1
2934.644,4.5155887545568486e-08,4.590356129378519e-08,0.1
2935.126,4.5032807602884175e-08,4.5781638234784017e-08,0.1
2935.608,4.4910047033315164e-08,4.5660023617677995e-08,0.1
2936.091,4.4787351329484625e-08,4.553846532467664e-08,0.1
2936.573,4.4665227739881466e-08,4.5417465940398525e-08,0.1
2937.055,4.454342110115493e-08,4.529677271329883e-08,0.1
2937.537,4.442193061054563e-08,4.5176384886123707e-08,0.1
2938.019,4.430075546732516e-08,4.505630170348213e-08,0.1
2938.501,4.4179894872808526e-08,4.4936522411876296e-08,0.1
2938.983,4.4059348030325324e-08,4.481704625967132e-08,0.1
2939.465,4.3939114145224014e-08,4.4697872497101574e-08,0.1
2939.948,4.3818943948582287e-08,4.4578754066639397e-08,0.1
2940.43,4.369933424755961e-08,4.446018346497823e-08,0.1
2940.912,4.3580035130427535e-08,4.4341913013268026e-08,0.1
2941.394,4.34610458105757e-08,4.4223941969170814e-08,0.1
2941.876,4.33423655033868e-08,4.4106269592182254e-08,0.1
2942.358,4.322399342623139e-08,4.3988895143649344e-08,0.1
2942.84,4.3105928798475036e-08,4.387181788674669e-08,0.1
2943.322,4.29881708414468e-08,4.375503708647799e-08,0.1
2943.804,4.287071877846685e-08,4.3638552009675373e-08,0.1
2944.287,4.275332910799208e-08,4.35221211728572e-08,0.1
2944.769,4.2636487141535154e-08,4.3406225960497074e-08,0.1
2945.251,4.2519948749248575e-08,4.329062428147598e-08,0.1
2945.733,4.2403713162303297e-08,4.3175315409891365e-08,0.1
2946.215,4.2287779613808474e-08,4.3060298621629095e-08,0.1
2946.697,4.2172147338815746e-08,4.2945573194370615e-08,0.1
2947.179,4.2056815574318416e-08,4.28311384075929e-08,0.1
2947.661,4.1941783559243656e-08,4.27169935425646e-08,0.1
2948.144,4.1826812809399764e-08,4.260290196739677e-08,0.1
2948.626,4.171237863561346e-08,4.248933539456735e-08,0.1
2949.108,4.1598241938017356e-08,4.237605659648336e-08,0.1
2949.59,4.1484401963217454e-08,4.2263064861519666e-08,0.1
2950.072,4.1370857959748863e-08,4.21503594798109e-08,0.1
2950.554,4.1257609178032114e-08,4.203793974326829e-08,0.1
2951.036,4.1144654870395225e-08,4.1925804945540594e-08,0.1
2951.518,4.1031994291054375e-08,4.1813954382042735e-08,0.1
2952.0,4.0919626696122585e-08,4.1702387349930234e-08,0.1
2952.483,4.080731912538984e-08,4.1590872561523145e-08,0.1
2952.965,4.0695535879143936e-08,4.1479871075214686e-08,0.1
2953.447,4.058404339538564e-08,4.136915102075663e-08,0.1
2953.929,4.0472840937738857e-08,4.1258711702248536e-08,0.1
2954.411,4.0361927771688123e-08,4.114855242552481e-08,0.1
2954.893,4.025130316457935e-08,4.103867249813148e-08,0.1
2955.375,4.014096638561072e-08,4.092907122934438e-08,0.1
2955.857,4.0030916705828865e-08,4.0819747930134595e-08,0.1
2956.34,3.9920925970610544e-08,4.071047596440509e-08,0.1
2956.822,3.9811448901615647e-08,4.060170711726716e-08,0.1
2957.304,3.9702256754516186e-08,4.0493214181463024e-08,0.1
2957.786,3.9593348807719343e-08,4.03849964747841e-08,0.1
2958.268,3.9484724341457567e-08,4.027705331670948e-08,0.1
2958.75,3.9376382637786855e-08,4.0169384028401416e-08,0.1
2959.232,3.9268322980584534e-08,4.006198793271e-08,0.1
2959.714,3.9160544655526986e-08,3.995486435416e-08,0.1
2960.197,3.9052824217037564e-08,3.9847791216969286e-08,0.1
2960.678,3.894582915363241e-08,3.9741432054953046e-08,0.1
2961.161,3.8838668982617016e-08,3.9634901712117297e-08,0.1
2961.643,3.873200945613905e-08,3.9528862039917326e-08,0.1
2962.125,3.8625627715796403e-08,3.942309153112011e-08,0.1
2962.607,3.851952305805418e-08,3.9317589520233104e-08,0.1
2963.089,3.8413694781150014e-08,3.921235534341024e-08,0.1
2963.571,3.8308142185110944e-08,3.91073883384461e-08,0.1
2964.053,3.820286457172341e-08,3.900268784478284e-08,0.1
2964.535,3.809786124454559e-08,3.8898253203494054e-08,0.1
2965.018,3.799291451120127e-08,3.8793867913316555e-08,0.1
2965.5,3.7888458239610283e-08,3.8689963554669364e-08,0.1
2965.982,3.778427417401574e-08,3.8586323080036255e-08,0.1
2966.464,3.7680361625004194e-08,3.8482945836989466e-08,0.1
2966.946,3.757671990488503e-08,3.8379831174724645e-08,0.1
2967.428,3.7473348327723426e-08,3.827697844404512e-08,0.1
2967.91,3.737024620931646e-08,3.8174386997362216e-08,0.1
2968.392,3.7267412867192905e-08,3.8072056188686234e-08,0.1
2968.875,3.7164635107843045e-08,3.796977387827395e-08,0.1
2969.357,3.706233783185151e-08,3.7867962951456195e-08,0.1
2969.839,3.6960307293646e-08,3.7766410732933315e-08,0.1
2970.321,3.685854281763564e-08,3.7665116583094e-08,0.1
2970.803,3.6757043729922576e-08,3.7564079863910046e-08,0.1
2971.285,3.665580935833181e-08,3.746329993892519e-08,0.1
2971.767,3.6554839032375866e-08,3.7362776173266906e-08,0.1
2972.249,3.6454132083256734e-08,3.7262507933630776e-08,0.1
2972.731,3.635368784387809e-08,3.7162494588265974e-08,0.1
2973.214,3.625329807388043e-08,3.7062528801825794e-08,0.1
2973.696,3.615337780101546e-08,3.696302388161087e-08,0.1
2974.178,3.6053718245306316e-08,3.6863771968511714e-08,0.1
2974.66,3.5954318746382895e-08,3.6764772437017575e-08,0.1
2975.142,3.5855178645526856e-08,3.666602466317048e-08,0.1
2975.624,3.5756297285695675e-08,3.6567528024548956e-08,0.1
2976.106,3.5657674011494154e-08,3.646928190026552e-08,0.1
2976.588,3.5559308169194335e-08,3.637128567098441e-08,0.1
2977.071,3.5460995827411334e-08,3.6273336183072756e-08,0.1
2977.553,3.5363143425031875e-08,3.6175838407118525e-08,0.1
2978.035,3.526554650190609e-08,3.607858867602053e-08,0.1
2978.517,3.5168204410881356e-08,3.5981586376539654e-08,0.1
2978.999,3.507111650644301e-08,3.5884830896948624e-08,0.1
2979.481,3.497428214471302e-08,3.5788321627030905e-08,0.1
2979.963,3.4877700683423266e-08,3.5692057958086975e-08,0.1
2980.445,3.478137148194302e-08,3.55960392829099e-08,0.1
2980.927,3.4685293901256694e-08,3.5500264995805945e-08,0.1
2981.41,3.4589268754041884e-08,3.5404536549495376e-08,0.1
2981.892,3.4493693023060613e-08,3.530924973131125e-08,0.1
2982.374,3.439836700416379e-08,3.521420549181038e-08,0.1
2982.856,3.4303290064763794e-08,3.5119403231265595e-08,0.1
2983.338,3.4208461573873864e-08,3.5024842351427856e-08,0.1
2983.82,3.4113880902094746e-08,3.4930522255518364e-08,0.1
2984.302,3.401954742161898e-08,3.4836442348240944e-08,0.1
2984.784,3.392546050622582e-08,3.4742602035764564e-08,0.1
2985.267,3.3831425095671194e-08,3.46488067801721e-08,0.1
2985.749,3.3737829946397525e-08,3.455544437569623e-08,0.1
2986.231,3.364447949171141e-08,3.446231979210245e-08,0.1
2986.713,3.3551373111699105e-08,3.436943244140404e-08,0.1
2987.195,3.34585101879927e-08,3.4276781737080146e-08,0.1
2987.677,3.3365890103801334e-08,3.418436709404766e-08,0.1
2988.159,3.3273512243880725e-08,3.409218792866561e-08,0.1
2988.641,3.318137599454419e-08,3.400024365874798e-08,0.1
2989.124,3.308929033969394e-08,3.390834367708233e-08,0.1
2989.605,3.299782588060173e-08,3.3817057483696265e-08,0.1
2990.088,3.290622138732291e-08,3.372562536235118e-08,0.1
2990.57,3.2815045969915085e-08,3.3634615362956645e-08,0.1
2991.052,3.2724109116536163e-08,3.354383736834333e-08,0.1
2991.534,3.2633410222732134e-08,3.3453290804894185e-08,0.1
2992.016,3.2542948685573915e-08,3.3362975100400874e-08,0.1
2992.498,3.2452723903647995e-08,3.327288968406984e-08,0.1
2992.98,3.2362735277066504e-08,3.3183033986515094e-08,0.1
2993.462,3.227298220744664e-08,3.3093407439758275e-08,0.1
2993.945,3.2183278619523875e-08,3.3003824241493096e-08,0.1
2994.427,3.2093995360337e-08,3.2914654770478794e-08,0.1
2994.909,3.2004945870777736e-08,3.2825712753546596e-08,0.1
2995.391,3.1916129558484375e-08,3.27369976283112e-08,0.1
2995.873,3.182754583258839e-08,3.264850883375878e-08,0.1
2996.355,3.173919410370436e-08,3.2560245810280575e-08,0.1
2996.837,3.1651073783939796e-08,3.2472207999625666e-08,0.1
2997.319,3.156318428688503e-08,3.2384394844939843e-08,0.1
2997.802,3.1475343400846394e-08,3.2296624303264093e-08,0.1
2998.284,3.13879142717314e-08,3.220925925862163e-08,0.1
2998.766,3.130071421373384e-08,3.212211720643715e-08,0.1
2999.248,3.121374264633282e-08,3.20351975953235e-08,0.1
2999.73,3.112699899047767e-08,3.194849987525396e-08,0.1
3000.212,3.104048266856346e-08,3.186202349755326e-08,0.1
3000.694,3.0954193104457776e-08,3.177576791491199e-08,0.1
3001.176,3.0868129723464386e-08,3.1689732581357e-08,0.1
3001.658,3.078229195234591e-08,3.1603916952264485e-08,0.1
3002.141,3.0696501833057694e-08,3.151814312576708e-08,0.1
3002.623,3.061111403285158e-08,3.143276573011134e-08,0.1
3003.105,3.052595013026707e-08,3.134760641197186e-08,0.1
3003.587,3.0441009557826584e-08,3.1262664632085385e-08,0.1
3004.069,3.0356291749476345e-08,3.1177939852510484e-08,0.1
3004.551,3.0271796140588625e-08,3.1093431536633715e-08,0.1
3005.033,3.0187522167966745e-08,3.1009139149162235e-08,0.1
3005.515,3.01034692698149e-08,3.09250621561262e-08,0.1
3005.998,3.0019463188498584e-08,3.084102626002306e-08,0.1
3006.48,2.9935851215359735e-08,3.0757378903314154e-08,0.1
3006.962,2.9852458638659754e-08,3.067394534591287e-08,0.1
3007.444,2.9769284902260688e-08,3.059072505908412e-08,0.1
3007.926,2.9686329451415106e-08,3.0507717515409275e-08,0.1
3008.408,2.9603591732778427e-08,3.0424922188766604e-08,0.1
3008.89,2.9521071194401396e-08,3.034233855432922e-08,0.1
3009.372,2.9438767285719028e-08,3.025996608856234e-08,0.1
3009.854,2.935667945755554e-08,3.017780426921539e-08,0.1
3010.337,2.927463752624833e-08,3.00956827691392e-08,0.1
3010.819,2.9192980662588676e-08,3.0013941115380986e-08,0.1
3011.301,2.911153823906955e-08,2.9932408547945273e-08,0.1
3011.783,2.9030309712038843e-08,2.985108454971427e-08,0.1
3012.265,2.8949294539194083e-08,2.9769968604847283e-08,0.1
3012.747,2.8868492179611343e-08,2.9689060198774944e-08,0.1
3013.229,2.8787902093718374e-08,2.960835881819398e-08,0.1
3013.711,2.8707523743309936e-08,2.952786395105525e-08,0.1
3014.194,2.8627190488807828e-08,2.9447408725967362e-08,0.1
3014.676,2.8547234436660343e-08,2.9367325780449853e-08,0.1
3015.158,2.8467488512381363e-08,2.9287447818759917e-08,0.1
3015.64,2.8387952183155212e-08,2.9207774333881422e-08,0.1
3016.122,2.83086249175218e-08,2.912830482004553e-08,0.1
3016.604,2.8229506185347644e-08,2.9049038772735505e-08,0.1
3017.086,2.8150595457841e-08,2.8969975688673063e-08,0.1
3017.568,2.8071892207533693e-08,2.8891115065816333e-08,0.1
3018.051,2.7993233267658672e-08,2.8812293420704494e-08,0.1
3018.532,2.7915106035298943e-08,2.8733999201735283e-08,0.1
3019.015,2.783686027879711e-08,2.8655580813810492e-08,0.1
3019.497,2.775898211470204e-08,2.8577525455435197e-08,0.1
3019.979,2.7681308809244333e-08,2.8499670065511372e-08,0.1
3020.461,2.7603839842880804e-08,2.8422014149369296e-08,0.1
3020.943,2.7526574697369404e-08,2.8344557213559106e-08,0.1
3021.425,2.7449512855762056e-08,2.826729876584231e-08,0.1
3021.907,2.7372653802428214e-08,2.8190238315187024e-08,0.1
3022.389,2.7295997023031032e-08,2.8113375371777933e-08,0.1
3022.872,2.7219383593519096e-08,2.8036550593526694e-08,0.1
3023.354,2.7143130241129662e-08,2.7960081607204988e-08,0.1
3023.836,2.7067077626341942e-08,2.7883808664880906e-08,0.1
3024.318,2.6991225239974197e-08,2.780773128154201e-08,0.1
3024.8,2.6915572574119044e-08,2.7731848973364087e-08,0.1
3025.282,2.684011912215368e-08,2.7656161257716906e-08,0.1
3025.764,2.6764864378728546e-08,2.7580667653155315e-08,0.1
3026.246,2.6689807839760376e-08,2.7505367679418423e-08,0.1
3026.729,2.6614793898807205e-08,2.7430105234593132e-08,0.1
3027.211,2.6540132670187715e-08,2.7355191485687164e-08,0.1
3027.693,2.6465668140344297e-08,2.72804699329117e-08,0.1
3028.175,2.6391399810242385e-08,2.720594010071465e-08,0.1
3028.657,2.6317327182112793e-08,2.713160151471374e-08,0.1
3029.139,2.6243449759436763e-08,2.7057453701690462e-08,0.1
3029.621,2.61697670469376e-08,2.69834961895932e-08,0.1
3030.103,2.6096278550589412e-08,2.69097285075326e-08,0.1
3030.585,2.602298377760393e-08,2.6836150185770165e-08,0.1
3031.068,2.59497307740115e-08,2.6762608691527333e-08,0.1
3031.55,2.5876822373718533e-08,2.6689408076212407e-08,0.1
3032.032,2.5804106224838432e-08,2.6616395417945493e-08,0.1
3032.514,2.5731581839522853e-08,2.6543570251592513e-08,0.1
3032.996,2.5659248731147592e-08,2.6470932113168205e-08,0.1
3033.478,2.558710641431924e-08,2.6398480539824414e-08,0.1
3033.96,2.5515154404854283e-08,2.6326215069851306e-08,0.1
3034.442,2.5443392219793543e-08,2.6254135242673713e-08,0.1
3034.925,2.537167108250136e-08,2.6182091632015462e-08,0.1
3035.407,2.5300287493542223e-08,2.611038209600212e-08,0.1
3035.889,2.5229092286376506e-08,2.6038856826884872e-08,0.1
3036.371,2.5158084982879343e-08,2.596751536861152e-08,0.1
3036.853,2.5087265106131852e-08,2.5896357266232372e-08,0.1
3037.335,2.5016632180406556e-08,2.5825382065930325e-08,0.1
3037.817,2.4946185731172042e-08,2.5754589314984596e-08,0.1
3038.299,2.487592528509768e-08,2.5683978561808585e-08,0.1
3038.781,2.4805850370029293e-08,2.5613549355909343e-08,0.1
3039.264,2.4735815707355412e-08,2.554315569288039e-08,0.1
3039.746,2.4666110825083444e-08,2.5473088608819503e-08,0.1
3040.228,2.4596590063512205e-08,2.540320172626845e-08,0.1
3040.71,2.4527252955223813e-08,2.5333494599157233e-08,0.1
3041.192,2.4458099033967227e-08,2.526396678250133e-08,0.1
3041.674,2.4389127834671155e-08,2.5194617832415854e-08,0.1
3042.156,2.4320338893429207e-08,2.5125447306098753e-08,0.1
3042.638,2.4251731747502683e-08,2.5056454761840943e-08,0.1
3043.121,2.418316416121677e-08,2.498749717354993e-08,0.1
3043.603,2.411491959711768e-08,2.4918859639587896e-08,0.1
3044.085,2.4046855446116315e-08,2.4850398768143523e-08,0.1
3044.567,2.397897125010257e-08,2.47821141218278e-08,0.1
3045.049,2.3911266552127316e-08,2.4714005264327177e-08,0.1
3045.531,2.384374089637087e-08,2.46460717604024e-08,0.1
3046.013,2.377639382817477e-08,2.457831317588049e-08,0.1
3046.495,2.370922489401021e-08,2.4510729077653423e-08,0.1
3046.978,2.364209483987673e-08,2.4443179359442633e-08,0.1
3047.459,2.3575419619371424e-08,2.4376082612965152e-08,0.1
3047.942,2.350864430943869e-08,2.4308880430007894e-08,0.1
3048.424,2.3442183764255628e-08,2.424199032509705e-08,0.1
3048.906,2.337589910157811e-08,2.4175272555953798e-08,0.1
3049.388,2.330978987466648e-08,2.4108726695812023e-08,0.1
3049.87,2.3243855637915984e-08,2.4042352318950912e-08,0.1
3050.352,2.3178095946828898e-08,2.3976149000694746e-08,0.1
3050.834,2.3112510358029143e-08,2.391011631741771e-08,0.1
3051.316,2.304709842924681e-08,2.3844253846522245e-08,0.1
3051.799,2.2981724549066048e-08,2.3778425050792896e-08,0.1
3052.281,2.2916658975973457e-08,2.3712902091985744e-08,0.1
3052.763,2.285176574184376e-08,2.3647548083124676e-08,0.1
3053.245,2.2787044408838923e-08,2.3582362605753417e-08,0.1
3053.727,2.272249454021507e-08,2.351734524243993e-08,0.1
3054.209,2.2658115700328545e-08,2.3452495576776e-08,0.1
3054.691,2.2593907454624186e-08,2.3387813193372408e-08,0.1
3055.173,2.2529869369645306e-08,2.3323297677868283e-08,0.1
3055.656,2.246586868218264e-08,2.3258815285373563e-08,0.1
3056.138,2.240216997339944e-08,2.3194632610676264e-08,0.1
3056.62,2.2338640130577593e-08,2.3130615566009005e-08,0.1
3057.102,2.2275278724589185e-08,2.3066763741055336e-08,0.1
3057.584,2.2212085327384462e-08,2.30030767265064e-08,0.1
3058.066,2.2149059511989698e-08,2.293955411405678e-08,0.1
3058.548,2.208620085250157e-08,2.287619549640361e-08,0.1
3059.03,2.2023508924081464e-08,2.281300046724324e-08,0.1
3059.512,2.1960983302960112e-08,2.274996862126268e-08,0.1
3059.995,2.1898494361526285e-08,2.2686969289326943e-08,0.1
3060.477,2.1836300430789132e-08,2.2624262934218722e-08,0.1
3060.959,2.1774271541534614e-08,2.2561718551482585e-08,0.1
3061.441,2.1712407274230973e-08,2.2499335739777453e-08,0.1
3061.923,2.1650707210398063e-08,2.2437114098737222e-08,0.1
3062.405,2.158917093260894e-08,2.2375053228983182e-08,0.1
3062.887,2.1527798024473797e-08,2.2313152732108028e-08,0.1
3063.369,2.1466588070655105e-08,2.2251412210692667e-08,0.1
3063.852,2.140541417114525e-08,2.2189703672598334e-08,0.1
3064.334,2.13445292200409e-08,2.212828224355913e-08,0.1
3064.816,2.128380598262201e-08,2.206701960272027e-08,0.1
3065.298,2.122324404769885e-08,2.2005915356538258e-08,0.1
3065.78,2.1162843005114453e-08,2.194496911243452e-08,0.1
3066.262,2.1102602445745407e-08,2.1884180478797623e-08,0.1
3066.744,2.1042521961485973e-08,2.1823549064968733e-08,0.1
3067.226,2.098260114526055e-08,2.1763074481253913e-08,0.1
3067.708,2.0922839591011283e-08,2.1702756338908223e-08,0.1
3068.191,2.0863113401495433e-08,2.1642469594479913e-08,0.1
3068.673,2.080366948541176e-08,2.15824634950104e-08,0.1
3069.155,2.0744383618392864e-08,2.15226126755855e-08,0.1
3069.637,2.0685255398436683e-08,2.1462916751264872e-08,0.1
3070.119,2.0626284424554033e-08,2.140337533804241e-08,0.1
3070.601,2.056747029675996e-08,2.134398805286109e-08,0.1
3071.083,2.0508812616064342e-08,2.128475451359197e-08,0.1
3071.565,2.0450310984491013e-08,2.1225674339052763e-08,0.1
3072.048,2.0391844116823543e-08,2.1166625052173517e-08,0.1
3072.53,2.0333653715222915e-08,2.1107850783480533e-08,0.1
3073.012,2.0275618173944985e-08,2.104922874076663e-08,0.1
3073.494,2.0217737098984583e-08,2.0990758546566444e-08,0.1
3073.976,2.0160010097325277e-08,2.0932439824341632e-08,0.1
3074.458,2.010243677692766e-08,2.087427219847552e-08,0.1
3074.94,2.004501674674548e-08,2.0816255294271357e-08,0.1
3075.422,1.998774961670041e-08,2.0758388737946824e-08,0.1
3075.905,1.9930516660908455e-08,2.070055256833722e-08,0.1
3076.386,1.987367250163121e-08,2.064310517840435e-08,0.1
3076.869,1.981674403415597e-08,2.0585568463106636e-08,0.1
3077.351,1.9760084937071183e-08,2.0528299887248546e-08,0.1
3077.833,1.9703576803583177e-08,2.0471179803291623e-08,0.1
3078.315,1.9647219249448233e-08,2.0414207842921065e-08,0.1
3078.797,1.959101189138892e-08,2.0357383638716223e-08,0.1
3079.279,1.9534954347086773e-08,2.0300706824161532e-08,0.1
3079.761,1.9479046235177173e-08,2.0244177033634586e-08,0.1
3080.243,1.9423287175255392e-08,2.0187793902410345e-08,0.1
3080.726,1.9367561567905287e-08,2.0131440544541204e-08,0.1
3081.208,1.93120997818256e-08,2.007534994369923e-08,0.1
3081.69,1.9256785911444382e-08,2.0019404912579254e-08,0.1
3082.172,1.9201619580150253e-08,1.9963605090015352e-08,0.1
3082.654,1.9146600412287342e-08,1.9907950115726216e-08,0.1
3083.136,1.909172803313202e-08,1.9852439630311093e-08,0.1
3083.618,1.9037002068897982e-08,1.979707327524839e-08,0.1
3084.1,1.8982422146738912e-08,1.9741850692899345e-08,0.1
3084.583,1.892787511177844e-08,1.9686657403196325e-08,0.1
3085.065,1.8873586460028988e-08,1.9631721593274797e-08,0.1
3085.547,1.881944273664162e-08,1.9576928487641782e-08,0.1
3086.029,1.876544357249256e-08,1.9522277732144664e-08,0.1
3086.511,1.871158859938149e-08,1.9467768973497992e-08,0.1
3086.993,1.8657877450032216e-08,1.9413401859279623e-08,0.1
3087.475,1.8604309758087998e-08,1.9359176037929564e-08,0.1
3087.957,1.8550885158103747e-08,1.93050911587453e-08,0.1
3088.439,1.8497603285558984e-08,1.925114687189109e-08,0.1
3088.922,1.8444353676632225e-08,1.919723134727081e-08,0.1
3089.404,1.8391356463270685e-08,1.914356748884325e-08,0.1
3089.886,1.8338500888490746e-08,1.9090043177627552e-08,0.1
3090.368,1.828578659140537e-08,1.9036658067192623e-08,0.1
3090.85,1.8233213212035028e-08,1.8983411811957247e-08,0.1
3091.332,1.8180780391298148e-08,1.89303040671868e-08,0.1
3091.814,1.8128487771010428e-08,1.8877334488988128e-08,0.1
3092.296,1.8076334993890656e-08,1.8824502734306423e-08,0.1
3092.779,1.802421393690545e-08,1.877169927939086e-08,0.1
3093.261,1.7972340066122988e-08,1.8719142430118592e-08,0.1
3093.743,1.7920604971276026e-08,1.866672237953417e-08,0.1
3094.225,1.7869008298645393e-08,1.8614438787929745e-08,0.1
3094.707,1.7817549695398068e-08,1.8562291316429325e-08,0.1
3095.189,1.7766228809584183e-08,1.8510279626989062e-08,0.1
3095.671,1.7715045290133336e-08,1.8458403382386885e-08,0.1
3096.153,1.7663998786856254e-08,1.8406662246230376e-08,0.1
3096.635,1.761308895044114e-08,1.835505588294712e-08,0.1
3097.118,1.7562210234659383e-08,1.8303477309072226e-08,0.1
3097.6,1.7511572969255723e-08,1.825213976597372e-08,0.1
3098.082,1.7461071327293226e-08,1.8200935993254132e-08,0.1
3098.564,1.7410704962941476e-08,1.8149865658613463e-08,0.1
3099.046,1.736047353123812e-08,1.809892843056507e-08,0.1
3099.528,1.7310376688088053e-08,1.804812397842983e-08,0.1
3100.01,1.7260414090250557e-08,1.7997451972340908e-08,0.1
3100.492,1.7210585395349493e-08,1.7946912083232177e-08,0.1
3100.975,1.716078729852553e-08,1.7896399538493012e-08,0.1
3101.457,1.7111225661823276e-08,1.7846123171776554e-08,0.1
3101.939,1.7061796905350592e-08,1.779597793899778e-08,0.1
3102.421,1.7012500690144877e-08,1.7745963514296595e-08,0.1
3102.903,1.696333667809143e-08,1.7696079572617407e-08,0.1
3103.385,1.691430453192331e-08,1.764632578969612e-08,0.1
3103.867,1.6865403915217642e-08,1.7596701842061062e-08,0.1
3104.349,1.6816634492390655e-08,1.7547207407028562e-08,0.1
3104.832,1.676789515461436e-08,1.7497739879260544e-08,0.1
3105.313,1.6719487890242677e-08,1.7448605787997063e-08,0.1
3105.796,1.667100981007422e-08,1.7399396212521043e-08,0.1
3106.278,1.6622762092781477e-08,1.7350416882546382e-08,0.1
3106.76,1.6574643903321737e-08,1.7301565462904973e-08,0.1
3107.242,1.6526654911124908e-08,1.7252841635614223e-08,0.1
3107.724,1.64787947864436e-08,1.720424508347979e-08,0.1
3108.206,1.6431063200355215e-08,1.7155775490074032e-08,0.1
3108.688,1.6383459824758773e-08,1.710743253974785e-08,0.1
3109.17,1.6335984332382617e-08,1.7059215917620312e-08,0.1
3109.653,1.6288538296897435e-08,1.7011025667308382e-08,0.1
3110.135,1.624131785601868e-08,1.6963061020478323e-08,0.1
3110.617,1.6194224320753356e-08,1.6915221761167898e-08,0.1
3111.099,1.614725736708532e-08,1.6867507577563925e-08,0.1
3111.581,1.6100416671815406e-08,1.6819918158619722e-08,0.1
3112.063,1.6053701912546542e-08,1.677245319403951e-08,0.1
3112.545,1.6007112767690152e-08,1.6725112374294637e-08,0.1
3113.027,1.596064891646396e-08,1.667789539060909e-08,0.1
3113.51,1.5914214029822536e-08,1.6630704358884968e-08,0.1
3113.992,1.586800006499977e-08,1.6583734379325894e-08,0.1
3114.474,1.5821910435601105e-08,1.6536887313379428e-08,0.1
3114.956,1.5775944824039514e-08,1.6490162855273796e-08,0.1
3115.438,1.5730102913526988e-08,1.6443560699990807e-08,0.1
3115.92,1.5684384388067834e-08,1.6397080543253998e-08,0.1
3116.402,1.5638788932449825e-08,1.6350722081525074e-08,0.1
3116.884,1.5593316232254076e-08,1.6304485012015173e-08,0.1
3117.366,1.554796597384935e-08,1.6258369032672404e-08,0.1
3117.849,1.5502644136829718e-08,1.6212278541821432e-08,0.1
3118.331,1.545753807664766e-08,1.616640408926452e-08,0.1
3118.813,1.5412553521412105e-08,1.6120649824511846e-08,0.1
3119.295,1.536769016061219e-08,1.607501544845104e-08,0.1
3119.777,1.5322947684519728e-08,1.6029500662704487e-08,0.1
3120.259,1.5278325784183715e-08,1.5984105169615052e-08,0.1
3120.741,1.5233824151416013e-08,1.5938828672261982e-08,0.1
3121.223,1.5189442478808812e-08,1.5893670874442742e-08,0.1
3121.706,1.5145088753969e-08,1.584853816083259e-08,0.1
3122.188,1.5100946329808997e-08,1.5803617121102925e-08,0.1
3122.67,1.5056922947545197e-08,1.5758813896031258e-08,0.1
3123.152,1.5013018302830884e-08,1.5714128192301406e-08,0.1
3123.634,1.4969232092081902e-08,1.5669559717306863e-08,0.1
3124.116,1.4925564012467492e-08,1.5625108179163553e-08,0.1
3124.598,1.4882013761918338e-08,1.5580773286701084e-08,0.1
3125.08,1.4838581039124521e-08,1.5536554749453384e-08,0.1
3125.562,1.4795265543519969e-08,1.5492452277669972e-08,0.1
3126.045,1.4751977473050932e-08,1.5448374443747026e-08,0.1
3126.527,1.4708895774807352e-08,1.5404503475757183e-08,0.1
3127.009,1.4665930405954752e-08,1.5360747707611264e-08,0.1
3127.491,1.4623081068927518e-08,1.5317106852374597e-08,0.1
3127.973,1.4580347466905522e-08,1.527358062381567e-08,0.1
3128.455,1.4537729303808544e-08,1.5230168736397982e-08,0.1
3128.937,1.4495226284299041e-08,1.5186870905287943e-08,0.1
3129.419,1.445283811377494e-08,1.5143686846340685e-08,0.1
3129.902,1.441047691265279e-08,1.510052703585434e-08,0.1
3130.384,1.4368317795997968e-08,1.5057569906157637e-08,0.1
3130.866,1.432627264833202e-08,1.5014725699766384e-08,0.1
3131.348,1.4284341177991272e-08,1.4971994135309352e-08,0.1
