wavenumber_cm1,reflectance_observed,angle_deg,in_fit_band
2121.795,0.17574904409999997,10.0,0
2122.278,0.1758441983,10.0,0
2122.76,0.1758065308,10.0,0
2123.242,0.1756642393,10.0,0
2123.724,0.175539168,10.0,0
2124.206,0.1754467328,10.0,0
2124.688,0.17548742399999998,10.0,0
2125.17,0.175354806,10.0,0
2125.652,0.17535553920000002,10.0,0
2126.135,0.1751960442,10.0,0
2126.617,0.1752135518,10.0,0
2127.099,0.1751657724,10.0,0
2127.581,0.1751659945,10.0,0
2128.063,0.174994431,10.0,0
2128.545,0.17496940160000002,10.0,0
2129.027,0.17484120279999998,10.0,0
2129.509,0.1747147737,10.0,0
2129.991,0.1746550634,10.0,0
2130.474,0.17448120509999998,10.0,0
2130.956,0.17435645319999998,10.0,0
2131.438,0.1741389213,10.0,0
2131.92,0.17424277430000001,10.0,0
2132.402,0.1741013225,10.0,0
2132.884,0.17392575570000002,10.0,0
2133.366,0.17408137199999998,10.0,0
2133.848,0.173958149,10.0,0
2134.331,0.1736862954,10.0,0
2134.813,0.1735622836,10.0,0
2135.295,0.1736038931,10.0,0
2135.777,0.1734789533,10.0,0
2136.259,0.17341834080000001,10.0,0
2136.741,0.17326887800000002,10.0,0
2137.223,0.1733974453,10.0,0
2137.705,0.1730478806,10.0,0
2138.188,0.1730950797,10.0,0
2138.67,0.1729282702,10.0,0
2139.152,0.1727863314,10.0,0
2139.634,0.1727288961,10.0,0
2140.116,0.1727201786,10.0,0
2140.598,0.17259081129999998,10.0,0
2141.08,0.1724434175,10.0,0
2141.562,0.17243034990000003,10.0,0
2142.044,0.1723903641,10.0,0
2142.527,0.1723362654,10.0,0
2143.009,0.1722288914,10.0,0
2143.491,0.1719687875,10.0,0
2143.973,0.1720853721,10.0,0
2144.455,0.17203752890000001,10.0,0
2144.937,0.1718755585,10.0,0
2145.419,0.1718819657,10.0,0
2145.901,0.1716961352,10.0,0
2146.384,0.17157541240000002,10.0,0
2146.865,0.1712894825,10.0,0
2147.348,0.1716271849,10.0,0
2147.83,0.1714557987,10.0,0
2148.312,0.1713050817,10.0,0
2148.794,0.1711912207,10.0,0
2149.276,0.1711447825,10.0,0
2149.758,0.1712488257,10.0,0
2150.24,0.1710821158,10.0,0
2150.722,0.171088291,10.0,0
2151.205,0.1708661895,10.0,0
2151.687,0.17080576719999999,10.0,0
2152.169,0.17084157860000002,10.0,0
2152.651,0.1708241266,10.0,0
2153.133,0.1706011422,10.0,0
2153.615,0.17073895220000002,10.0,0
2154.097,0.17053728140000002,10.0,0
2154.579,0.17073167609999998,10.0,0
2155.062,0.17026144080000002,10.0,0
2155.544,0.1703466495,10.0,0
2156.026,0.1700876432,10.0,0
2156.508,0.1700801694,10.0,0
2156.99,0.1700755247,10.0,0
2157.472,0.16993732179999999,10.0,0
2157.954,0.1698044521,10.0,0
2158.436,0.16977506600000003,10.0,0
2158.918,0.1697356505,10.0,0
2159.401,0.1695338851,10.0,0
2159.883,0.1695227885,10.0,0
2160.365,0.1696945069,10.0,0
2160.847,0.16969945620000002,10.0,0
2161.329,0.1691632954,10.0,0
2161.811,0.16939463889999998,10.0,0
2162.293,0.16927112749999998,10.0,0
2162.775,0.16906773269999997,10.0,0
2163.258,0.1689576045,10.0,0
2163.74,0.16905304050000003,10.0,0
2164.222,0.16906153840000002,10.0,0
2164.704,0.16896836189999997,10.0,0
2165.186,0.1688814663,10.0,0
2165.668,0.1688336044,10.0,0
2166.15,0.16880896280000002,10.0,0
2166.632,0.16866306309999998,10.0,0
2167.115,0.1684639058,10.0,0
2167.597,0.16850013090000002,10.0,0
2168.079,0.16836671849999998,10.0,0
2168.561,0.16816476689999998,10.0,0
2169.043,0.1683544917,10.0,0
2169.525,0.168204413,10.0,0
2170.007,0.1680858728,10.0,0
2170.489,0.1680884935,10.0,0
2170.971,0.1680317095,10.0,0
2171.454,0.1681175899,10.0,0
2171.936,0.16792316289999998,10.0,0
2172.418,0.16790301629999999,10.0,0
2172.9,0.1680462381,10.0,0
2173.382,0.16792187009999998,10.0,0
2173.864,0.1678900661,10.0,0
2174.346,0.1681037429,10.0,0
2174.828,0.16785318130000002,10.0,0
2175.311,0.1677326188,10.0,0
2175.792,0.1678175728,10.0,0
2176.275,0.1677814325,10.0,0
2176.757,0.16752945730000002,10.0,0
2177.239,0.1677074917,10.0,0
2177.721,0.1675592963,10.0,0
2178.203,0.16742085110000002,10.0,0
2178.685,0.1674352978,10.0,0
2179.167,0.1673611486,10.0,0
2179.649,0.167383087,10.0,0
2180.132,0.16712066279999999,10.0,0
2180.614,0.1672012131,10.0,0
2181.096,0.16708988309999998,10.0,0
2181.578,0.1670862695,10.0,0
2182.06,0.1672630549,10.0,0
2182.542,0.1669947413,10.0,0
2183.024,0.16697303940000002,10.0,0
2183.506,0.16711712339999998,10.0,0
2183.989,0.16702564469999998,10.0,0
2184.471,0.16713770400000003,10.0,0
2184.953,0.1671119838,10.0,0
2185.435,0.1667967133,10.0,0
2185.917,0.1669384797,10.0,0
2186.399,0.1669845431,10.0,0
2186.881,0.1667398742,10.0,0
2187.363,0.1668331242,10.0,0
2187.845,0.16688096330000002,10.0,0
2188.328,0.1668043935,10.0,0
2188.81,0.16668513999999998,10.0,0
2189.292,0.16687041889999998,10.0,0
2189.774,0.1665932185,10.0,0
2190.256,0.1668269788,10.0,0
2190.738,0.1666289711,10.0,0
2191.22,0.16679860519999998,10.0,0
2191.702,0.1666343072,10.0,0
2192.185,0.1665917563,10.0,0
2192.667,0.16655924030000002,10.0,0
2193.149,0.16677977810000003,10.0,0
2193.631,0.16656003930000002,10.0,0
2194.113,0.166623533,10.0,0
2194.595,0.16669847399999999,10.0,0
2195.077,0.16666338549999998,10.0,0
2195.559,0.16657881540000002,10.0,0
2196.042,0.16658037060000003,10.0,0
2196.524,0.1667808097,10.0,0
2197.006,0.1666990106,10.0,0
2197.488,0.1666651372,10.0,0
2197.97,0.16670142089999998,10.0,0
2198.452,0.1667659281,10.0,0
2198.934,0.16659526530000002,10.0,0
2199.416,0.1667191674,10.0,0
2199.898,0.16669445849999998,10.0,0
2200.381,0.1667290551,10.0,0
2200.863,0.16651409749999999,10.0,0
2201.345,0.1667279554,10.0,0
2201.827,0.16674176,10.0,0
2202.309,0.1666931763,10.0,0
2202.791,0.1665552155,10.0,0
2203.273,0.1665822236,10.0,0
2203.755,0.16654911460000002,10.0,0
2204.238,0.1665757633,10.0,0
2204.719,0.16663813309999997,10.0,0
2205.202,0.16667555199999998,10.0,0
2205.684,0.16653571379999998,10.0,0
2206.166,0.166712058,10.0,0
2206.648,0.16673125339999997,10.0,0
2207.13,0.1666590211,10.0,0
2207.612,0.1668169552,10.0,0
2208.094,0.1668673082,10.0,0
2208.576,0.1667855578,10.0,0
2209.059,0.16697152280000002,10.0,0
2209.541,0.1667116932,10.0,0
2210.023,0.16692213420000002,10.0,0
2210.505,0.1669774385,10.0,0
2210.987,0.1671218807,10.0,0
2211.469,0.1668591115,10.0,0
2211.951,0.16714274150000002,10.0,0
2212.433,0.1671924672,10.0,0
2212.916,0.16712017159999998,10.0,0
2213.398,0.16702532949999999,10.0,0
2213.88,0.16725517029999998,10.0,0
2214.362,0.1673681054,10.0,0
2214.844,0.16717260629999997,10.0,0
2215.326,0.16717682490000002,10.0,0
2215.808,0.16735206309999998,10.0,0
2216.29,0.167462456,10.0,0
2216.772,0.1672381059,10.0,0
2217.255,0.1673807376,10.0,0
2217.737,0.16762155239999998,10.0,0
2218.219,0.1675632258,10.0,0
2218.701,0.1675931435,10.0,0
2219.183,0.1677556755,10.0,0
2219.665,0.1676544526,10.0,0
2220.147,0.1678211627,10.0,0
2220.629,0.1678149401,10.0,0
2221.112,0.1676756316,10.0,0
2221.594,0.1677351991,10.0,0
2222.076,0.168063246,10.0,0
2222.558,0.16781303860000002,10.0,0
2223.04,0.1680167336,10.0,0
2223.522,0.1680733712,10.0,0
2224.004,0.1680935827,10.0,0
2224.486,0.1681634614,10.0,0
2224.969,0.1681944481,10.0,0
2225.451,0.1683621222,10.0,0
2225.933,0.1682334536,10.0,0
2226.415,0.1684512394,10.0,0
2226.897,0.1682909623,10.0,0
2227.379,0.16851905169999998,10.0,0
2227.861,0.16868905609999998,10.0,0
2228.343,0.16856597659999997,10.0,0
2228.825,0.1685414877,10.0,0
2229.308,0.1687564091,10.0,0
2229.79,0.1687974431,10.0,0
2230.272,0.1689184091,10.0,0
2230.754,0.1689868124,10.0,0
2231.236,0.16909836290000002,10.0,0
2231.718,0.1689930076,10.0,0
2232.2,0.1690514814,10.0,0
2232.682,0.1690927448,10.0,0
2233.165,0.16896708619999998,10.0,0
2233.646,0.16939583290000002,10.0,0
2234.129,0.1694831181,10.0,0
2234.611,0.16915645569999999,10.0,0
2235.093,0.16960535629999998,10.0,0
2235.575,0.16963791839999998,10.0,0
2236.057,0.16965145339999999,10.0,0
2236.539,0.16978155260000002,10.0,0
2237.021,0.1698845746,10.0,0
2237.503,0.16999369120000002,10.0,0
2237.986,0.1700542682,10.0,0
2238.468,0.1699414552,10.0,0
2238.95,0.17029183329999997,10.0,0
2239.432,0.1702100673,10.0,0
2239.914,0.17030216620000002,10.0,0
2240.396,0.17045411949999997,10.0,0
2240.878,0.1705632516,10.0,0
2241.36,0.17041135189999998,10.0,0
2241.843,0.1704640709,10.0,0
2242.325,0.1708466576,10.0,0
2242.807,0.17077229330000002,10.0,0
2243.289,0.1709875158,10.0,0
2243.771,0.17096556889999998,10.0,0
2244.253,0.17119994049999998,10.0,0
2244.735,0.17116377060000001,10.0,0
2245.217,0.17122330479999998,10.0,0
2245.699,0.1714618066,10.0,0
2246.182,0.17139526759999998,10.0,0
2246.664,0.1716627982,10.0,0
2247.146,0.17176028840000002,10.0,0
2247.628,0.17167457379999998,10.0,0
2248.11,0.17198187010000002,10.0,0
2248.592,0.1720105157,10.0,0
2249.074,0.1717944408,10.0,0
2249.556,0.17225693620000002,10.0,0
2250.039,0.17232465349999998,10.0,0
2250.521,0.17228594279999998,10.0,0
2251.003,0.1723357151,10.0,0
2251.485,0.1726331485,10.0,0
2251.967,0.1726605751,10.0,0
2252.449,0.1726401052,10.0,0
2252.931,0.1728508219,10.0,0
2253.413,0.1726418215,10.0,0
2253.896,0.1728311683,10.0,0
2254.378,0.17301365600000002,10.0,0
2254.86,0.1731592611,10.0,0
2255.342,0.17317822549999998,10.0,0
2255.824,0.1732224125,10.0,0
2256.306,0.17355481990000002,10.0,0
2256.788,0.1735298202,10.0,0
2257.27,0.17353112750000002,10.0,0
2257.752,0.1737046702,10.0,0
2258.235,0.173666813,10.0,0
2258.717,0.1738681652,10.0,0
2259.199,0.1739159299,10.0,0
2259.681,0.173917746,10.0,0
2260.163,0.17409388320000002,10.0,0
2260.645,0.1742058576,10.0,0
2261.127,0.17417983039999999,10.0,0
2261.609,0.1744232497,10.0,0
2262.092,0.1742572143,10.0,0
2262.573,0.17438420959999998,10.0,0
2263.056,0.174648241,10.0,0
2263.538,0.1747142143,10.0,0
2264.02,0.17482747629999998,10.0,0
2264.502,0.1749477665,10.0,0
2264.984,0.17499380460000002,10.0,0
2265.466,0.1751163497,10.0,0
2265.948,0.17507682360000001,10.0,0
2266.43,0.17529596890000002,10.0,0
2266.913,0.1752206176,10.0,0
2267.395,0.1757053919,10.0,0
2267.877,0.1755431273,10.0,0
2268.359,0.1756496984,10.0,0
2268.841,0.1757053065,10.0,0
2269.323,0.1757579546,10.0,0
2269.805,0.17581186720000003,10.0,0
2270.287,0.17580354310000001,10.0,0
2270.77,0.1760315119,10.0,0
2271.252,0.17602303970000002,10.0,0
2271.734,0.1761911228,10.0,0
2272.216,0.1762791376,10.0,0
2272.698,0.17629733309999998,10.0,0
2273.18,0.1761010024,10.0,0
2273.662,0.1765138535,10.0,0
2274.144,0.17661908780000002,10.0,0
2274.626,0.17672896829999998,10.0,0
2275.109,0.1769791579,10.0,0
2275.591,0.1769299695,10.0,0
2276.073,0.1769862911,10.0,0
2276.555,0.1771407649,10.0,0
2277.037,0.1772227136,10.0,0
2277.519,0.1772133132,10.0,0
2278.001,0.1771915179,10.0,0
2278.483,0.17744635150000002,10.0,0
2278.966,0.1776445867,10.0,0
2279.448,0.17778225920000001,10.0,0
2279.93,0.1777265014,10.0,0
2280.412,0.1779375889,10.0,0
2280.894,0.1780020914,10.0,0
2281.376,0.1779306128,10.0,0
2281.858,0.1781883663,10.0,0
2282.34,0.1782219689,10.0,0
2282.823,0.178274386,10.0,0
2283.305,0.1782689838,10.0,0
2283.787,0.1783018877,10.0,0
2284.269,0.1785492013,10.0,0
2284.751,0.1785001589,10.0,0
2285.233,0.17844673149999998,10.0,0
2285.715,0.17852359929999997,10.0,0
2286.197,0.1787487472,10.0,0
2286.679,0.17862859709999998,10.0,0
2287.162,0.17870875730000002,10.0,0
2287.644,0.17879916519999997,10.0,0
2288.126,0.1788473314,10.0,0
2288.608,0.1787772706,10.0,0
2289.09,0.1787349381,10.0,0
2289.572,0.1789124265,10.0,0
2290.054,0.1789699181,10.0,0
2290.536,0.1790682144,10.0,0
2291.019,0.17905560229999998,10.0,0
2291.5,0.1791191806,10.0,0
2291.983,0.1792486744,10.0,0
2292.465,0.179202042,10.0,0
2292.947,0.17945973510000002,10.0,0
2293.429,0.1794948681,10.0,0
2293.911,0.1795846326,10.0,0
2294.393,0.1795353791,10.0,0
2294.875,0.1796553197,10.0,0
2295.357,0.1796306576,10.0,0
2295.84,0.17988773949999998,10.0,0
2296.322,0.1798376827,10.0,0
2296.804,0.17995251029999998,10.0,0
2297.286,0.18006768380000002,10.0,0
2297.768,0.1801451512,10.0,0
2298.25,0.1801020248,10.0,0
2298.732,0.1801792602,10.0,0
2299.214,0.1802567306,10.0,0
2299.697,0.18020741480000002,10.0,0
2300.179,0.1800917688,10.0,0
2300.661,0.18021891069999998,10.0,0
2301.143,0.1803104634,10.0,0
2301.625,0.1804101655,10.0,0
2302.107,0.1803973613,10.0,0
2302.589,0.1803729839,10.0,0
2303.071,0.18044757520000002,10.0,0
2303.553,0.1806417673,10.0,0
2304.036,0.1806000271,10.0,0
2304.518,0.18047284149999998,10.0,0
2305.0,0.1807167855,10.0,0
2305.482,0.1806048981,10.0,0
2305.964,0.1807700891,10.0,0
2306.446,0.1807363178,10.0,0
2306.928,0.1807333266,10.0,0
2307.41,0.18082232390000003,10.0,0
2307.893,0.1809297798,10.0,0
2308.375,0.18092019480000002,10.0,0
2308.857,0.180895416,10.0,0
2309.339,0.18107909670000003,10.0,0
2309.821,0.18100251050000002,10.0,0
2310.303,0.181087118,10.0,0
2310.785,0.1809429577,10.0,0
2311.267,0.1808390585,10.0,0
2311.75,0.1810230991,10.0,0
2312.232,0.1809675535,10.0,0
2312.714,0.18100288150000002,10.0,0
2313.196,0.1810949141,10.0,0
2313.678,0.18122866840000001,10.0,0
2314.16,0.1810743591,10.0,0
2314.642,0.1812038745,10.0,0
2315.124,0.18116099210000003,10.0,0
2315.606,0.18109599119999997,10.0,0
2316.089,0.1813252908,10.0,0
2316.571,0.18113863210000003,10.0,0
2317.053,0.18144537589999998,10.0,0
2317.535,0.1813215826,10.0,0
2318.017,0.1815521013,10.0,0
2318.499,0.1812764119,10.0,0
2318.981,0.1814812189,10.0,0
2319.463,0.18149820120000001,10.0,0
2319.946,0.1816089582,10.0,0
2320.427,0.1813013738,10.0,0
2320.91,0.1815284706,10.0,0
2321.392,0.1816364912,10.0,0
2321.874,0.18155837349999998,10.0,0
2322.356,0.1817369168,10.0,0
2322.838,0.1815432854,10.0,0
2323.32,0.18156030950000002,10.0,0
2323.802,0.18143071849999998,10.0,0
2324.284,0.18156431380000002,10.0,0
2324.767,0.1816142292,10.0,0
2325.249,0.1814036983,10.0,0
2325.731,0.1815512007,10.0,0
2326.213,0.1814168132,10.0,0
2326.695,0.1815209534,10.0,0
2327.177,0.1812943458,10.0,0
2327.659,0.18129546359999998,10.0,0
2328.141,0.1811925633,10.0,0
2328.624,0.1813747627,10.0,0
2329.106,0.18115529460000002,10.0,0
2329.588,0.1810221659,10.0,0
2330.07,0.181206709,10.0,0
2330.552,0.1812088225,10.0,0
2331.034,0.1809257916,10.0,0
2331.516,0.1812424381,10.0,0
2331.998,0.1809716342,10.0,0
2332.48,0.1811135197,10.0,0
2332.963,0.18138141610000003,10.0,0
2333.445,0.1812604229,10.0,0
2333.927,0.18142892710000003,10.0,0
2334.409,0.1812781134,10.0,0
2334.891,0.1815816583,10.0,0
2335.373,0.181535896,10.0,0
2335.855,0.1815325836,10.0,0
2336.337,0.1814257661,10.0,0
2336.82,0.18128668690000002,10.0,0
2337.302,0.18150550240000002,10.0,0
2337.784,0.18143892879999998,10.0,0
2338.266,0.1811885191,10.0,0
2338.748,0.1811728017,10.0,0
2339.23,0.1809870749,10.0,0
2339.712,0.1811960075,10.0,0
2340.194,0.1810041782,10.0,0
2340.677,0.18056642199999998,10.0,0
2341.159,0.1806968305,10.0,0
2341.641,0.18052177279999998,10.0,0
2342.123,0.1803970064,10.0,0
2342.605,0.1802624809,10.0,0
2343.087,0.1804438207,10.0,0
2343.569,0.1804492693,10.0,0
2344.051,0.1803838503,10.0,0
2344.533,0.18029628890000002,10.0,0
2345.016,0.1803262857,10.0,0
2345.498,0.18053198110000002,10.0,0
2345.98,0.1805837241,10.0,0
2346.462,0.1804204196,10.0,0
2346.944,0.18062375070000003,10.0,0
2347.426,0.1804721967,10.0,0
2347.908,0.1805677001,10.0,0
2348.39,0.1805951313,10.0,0
2348.873,0.180340482,10.0,0
2349.354,0.1802716616,10.0,0
2349.837,0.1804175085,10.0,0
2350.319,0.1802824599,10.0,0
2350.801,0.1802645841,10.0,0
2351.283,0.1801204515,10.0,0
2351.765,0.1801787109,10.0,0
2352.247,0.1801555923,10.0,0
2352.729,0.1801449944,10.0,0
2353.211,0.17991867760000002,10.0,0
2353.694,0.18000170199999999,10.0,0
2354.176,0.1798903686,10.0,0
2354.658,0.1798575795,10.0,0
2355.14,0.17968282630000001,10.0,0
2355.622,0.1794245454,10.0,0
2356.104,0.17938582839999997,10.0,0
2356.586,0.1793450754,10.0,0
2357.068,0.17915114129999998,10.0,0
2357.551,0.17904217790000002,10.0,0
2358.033,0.1788972624,10.0,0
2358.515,0.1788739301,10.0,0
2358.997,0.1786624207,10.0,0
2359.479,0.17880376259999997,10.0,0
2359.961,0.1787192993,10.0,0
2360.443,0.1787202976,10.0,0
2360.925,0.178677842,10.0,0
2361.407,0.1787627582,10.0,0
2361.89,0.17870376,10.0,0
2362.372,0.1788396042,10.0,0
2362.854,0.17874175269999998,10.0,0
2363.336,0.17870146590000002,10.0,0
2363.818,0.1786786327,10.0,0
2364.3,0.1787554256,10.0,0
2364.782,0.17879753510000002,10.0,0
2365.264,0.1787437975,10.0,0
2365.747,0.1786189448,10.0,0
2366.229,0.1785887187,10.0,0
2366.711,0.1786484647,10.0,0
2367.193,0.1784705383,10.0,0
2367.675,0.1783869584,10.0,0
2368.157,0.17849552849999997,10.0,0
2368.639,0.1783025705,10.0,0
2369.121,0.17819762109999998,10.0,0
2369.604,0.1780247912,10.0,0
2370.086,0.1780803842,10.0,0
2370.568,0.1780590213,10.0,0
2371.05,0.1779400133,10.0,0
2371.532,0.1779253579,10.0,0
2372.014,0.1779987968,10.0,0
2372.496,0.1780227791,10.0,0
2372.978,0.1780906017,10.0,0
2373.46,0.17808435500000003,10.0,0
2373.943,0.17820729740000002,10.0,0
2374.425,0.1781840838,10.0,0
2374.907,0.1782374316,10.0,0
2375.389,0.1781579192,10.0,0
2375.871,0.1782865062,10.0,0
2376.353,0.17815467819999997,10.0,0
2376.835,0.17813119319999998,10.0,0
2377.317,0.1781203345,10.0,0
2377.799,0.17816124169999997,10.0,0
2378.281,0.17792218170000001,10.0,0
2378.764,0.1780288739,10.0,0
2379.246,0.17795340929999998,10.0,0
2379.728,0.1778296457,10.0,0
2380.21,0.1778985704,10.0,0
2380.692,0.1778280551,10.0,0
2381.174,0.17772761299999998,10.0,0
2381.656,0.17748993219999998,10.0,0
2382.138,0.1775934496,10.0,0
2382.621,0.1775246014,10.0,0
2383.103,0.1775335265,10.0,0
2383.585,0.1773743024,10.0,0
2384.067,0.17733242740000002,10.0,0
2384.549,0.1770404402,10.0,0
2385.031,0.1771683006,10.0,0
2385.513,0.17690695879999999,10.0,0
2385.995,0.17697167879999998,10.0,0
2386.478,0.17697994009999998,10.0,0
2386.96,0.17698284520000002,10.0,0
2387.442,0.17679176800000002,10.0,0
2387.924,0.1767617272,10.0,0
2388.406,0.1769952971,10.0,0
2388.888,0.1768315477,10.0,0
2389.37,0.1767510682,10.0,0
2389.852,0.1766176575,10.0,0
2390.334,0.1764075907,10.0,0
2390.817,0.1766990638,10.0,0
2391.299,0.1763189043,10.0,0
2391.781,0.176363917,10.0,0
2392.263,0.1759998168,10.0,0
2392.745,0.1762171714,10.0,0
2393.227,0.17610723069999998,10.0,0
2393.709,0.17601511420000002,10.0,0
2394.191,0.1758361131,10.0,0
2394.674,0.17580377020000001,10.0,0
2395.156,0.1757585954,10.0,0
2395.638,0.17601447369999998,10.0,0
2396.12,0.1755692666,10.0,0
2396.602,0.1755552054,10.0,0
2397.084,0.1755000797,10.0,0
2397.566,0.1754930767,10.0,0
2398.048,0.1754572126,10.0,0
2398.531,0.17546757400000002,10.0,0
2399.012,0.1755585413,10.0,0
2399.495,0.17523152360000002,10.0,0
2399.977,0.1752452774,10.0,0
2400.459,0.175165437,10.0,0
2400.941,0.1750874238,10.0,0
2401.423,0.1750653978,10.0,0
2401.905,0.1749835598,10.0,0
2402.387,0.17504239819999998,10.0,0
2402.869,0.17482872230000002,10.0,0
2403.352,0.1747470894,10.0,0
2403.834,0.1745958567,10.0,0
2404.316,0.17468919589999998,10.0,0
2404.798,0.1745262459,10.0,0
2405.28,0.17449264979999998,10.0,0
2405.762,0.17449634209999998,10.0,0
2406.244,0.1743238218,10.0,0
2406.726,0.1743450134,10.0,0
2407.208,0.1740956919,10.0,0
2407.691,0.17413417450000002,10.0,0
2408.173,0.1741094205,10.0,0
2408.655,0.1738261217,10.0,0
2409.137,0.1740646929,10.0,0
2409.619,0.17392043229999998,10.0,0
2410.101,0.17371004899999998,10.0,0
2410.583,0.17392572309999998,10.0,0
2411.065,0.1736224013,10.0,0
2411.548,0.17355434349999999,10.0,0
2412.03,0.173374244,10.0,0
2412.512,0.1733119205,10.0,0
2412.994,0.1734474925,10.0,0
2413.476,0.1732439634,10.0,0
2413.958,0.17347794119999999,10.0,0
2414.44,0.1733323805,10.0,0
2414.922,0.1732143434,10.0,0
2415.405,0.17321842480000002,10.0,0
2415.887,0.1730595468,10.0,0
2416.369,0.172893358,10.0,0
2416.851,0.1730185123,10.0,0
2417.333,0.1728934793,10.0,0
2417.815,0.1728154275,10.0,0
2418.297,0.1727345719,10.0,0
2418.779,0.17279523919999998,10.0,0
2419.261,0.1725580458,10.0,0
2419.744,0.1726528586,10.0,0
2420.226,0.1728118308,10.0,0
2420.708,0.17249149190000002,10.0,0
2421.19,0.17252028209999998,10.0,0
2421.672,0.17260486100000003,10.0,0
2422.154,0.172528932,10.0,0
2422.636,0.17217046060000002,10.0,0
2423.118,0.1722033793,10.0,0
2423.601,0.17226614510000002,10.0,0
2424.083,0.17205208290000001,10.0,0
2424.565,0.17217594900000002,10.0,0
2425.047,0.17203667190000002,10.0,0
2425.529,0.171970007,10.0,0
2426.011,0.17209238859999998,10.0,0
2426.493,0.1721738363,10.0,0
2426.975,0.171914254,10.0,0
2427.458,0.17205164350000002,10.0,0
2427.939,0.1719568533,10.0,0
2428.422,0.1718818362,10.0,0
2428.904,0.1718156926,10.0,0
2429.386,0.1718536277,10.0,0
2429.868,0.1719363064,10.0,0
2430.35,0.171810458,10.0,0
2430.832,0.17196986549999999,10.0,0
2431.314,0.171840212,10.0,0
2431.796,0.1717044315,10.0,0
2432.279,0.17159026440000003,10.0,0
2432.761,0.171659504,10.0,0
2433.243,0.1714984547,10.0,0
2433.725,0.1716321633,10.0,0
2434.207,0.1715273057,10.0,0
2434.689,0.1716638017,10.0,0
2435.171,0.1715050912,10.0,0
2435.653,0.1714899046,10.0,0
2436.135,0.1714152419,10.0,0
2436.618,0.1716432342,10.0,0
2437.1,0.1713499286,10.0,0
2437.582,0.17123391989999998,10.0,0
2438.064,0.1712882573,10.0,0
2438.546,0.1711566869,10.0,0
2439.028,0.17137165750000002,10.0,0
2439.51,0.17154399569999998,10.0,0
2439.992,0.17142350660000003,10.0,0
2440.475,0.1714419997,10.0,0
2440.957,0.1712281797,10.0,0
2441.439,0.171295946,10.0,0
2441.921,0.1712881729,10.0,0
2442.403,0.17111148790000003,10.0,0
2442.885,0.1710890444,10.0,0
2443.367,0.171084134,10.0,0
2443.849,0.17126251010000001,10.0,0
2444.332,0.1711447965,10.0,0
2444.814,0.1711060953,10.0,0
2445.296,0.1710941819,10.0,0
2445.778,0.1709267491,10.0,0
2446.26,0.1712457597,10.0,0
2446.742,0.1711677662,10.0,0
2447.224,0.17093093020000003,10.0,0
2447.706,0.1712557421,10.0,0
2448.188,0.170981284,10.0,0
2448.671,0.1709111165,10.0,0
2449.153,0.1709502449,10.0,0
2449.635,0.17094008689999998,10.0,0
2450.117,0.1709742727,10.0,0
2450.599,0.1711407249,10.0,0
2451.081,0.1708079592,10.0,0
2451.563,0.1710788145,10.0,0
2452.045,0.1709208079,10.0,0
2452.528,0.170820684,10.0,0
2453.01,0.1712285841,10.0,0
2453.492,0.1709710599,10.0,0
2453.974,0.1709552412,10.0,0
2454.456,0.17096501230000002,10.0,0
2454.938,0.17093041039999998,10.0,0
2455.42,0.1708618384,10.0,0
2455.902,0.17104636150000002,10.0,0
2456.385,0.1709734529,10.0,0
2456.867,0.17121057879999999,10.0,0
2457.349,0.1710481578,10.0,0
2457.831,0.1710790874,10.0,0
2458.313,0.17112053840000002,10.0,0
2458.795,0.17102355360000002,10.0,0
2459.277,0.17116068510000002,10.0,0
2459.759,0.1713627979,10.0,0
2460.241,0.17120654689999998,10.0,0
2460.724,0.1712081518,10.0,0
2461.206,0.17140716099999997,10.0,0
2461.688,0.1712622296,10.0,0
2462.17,0.1714645385,10.0,0
2462.652,0.1714527469,10.0,0
2463.134,0.1713879765,10.0,0
2463.616,0.1714424557,10.0,0
2464.098,0.1714057435,10.0,0
2464.581,0.1714649039,10.0,0
2465.062,0.17132224470000001,10.0,0
2465.545,0.1713349492,10.0,0
2466.027,0.17138573640000002,10.0,0
2466.509,0.1716293554,10.0,0
2466.991,0.1713516825,10.0,0
2467.473,0.1714809339,10.0,0
2467.955,0.17152724819999998,10.0,0
2468.438,0.1713641938,10.0,0
2468.919,0.17145728340000002,10.0,0
2469.402,0.17129972840000002,10.0,0
2469.884,0.171390995,10.0,0
2470.366,0.171715471,10.0,0
2470.848,0.17167725409999998,10.0,0
2471.33,0.17155905959999998,10.0,0
2471.812,0.1717819266,10.0,0
2472.294,0.1717918303,10.0,0
2472.776,0.1717392662,10.0,0
2473.259,0.1718914636,10.0,0
2473.741,0.17191897690000002,10.0,0
2474.223,0.1719567509,10.0,0
2474.705,0.1723771535,10.0,0
2475.187,0.17212889650000002,10.0,0
2475.669,0.1723944559,10.0,0
2476.151,0.1725046339,10.0,0
2476.633,0.17244287020000001,10.0,0
2477.115,0.17232113829999998,10.0,0
2477.598,0.172619275,10.0,0
2478.08,0.1726261419,10.0,0
2478.562,0.17261335970000002,10.0,0
2479.044,0.17293429580000003,10.0,0
2479.526,0.1728723663,10.0,0
2480.008,0.1727857304,10.0,0
2480.49,0.1729463218,10.0,0
2480.972,0.17284926209999998,10.0,0
2481.455,0.1728620227,10.0,0
2481.937,0.1728942319,10.0,0
2482.419,0.17281207510000002,10.0,0
